อยู่กับใครแล้วมีความสุขกูก็อยากอยู่ด้วยนานๆ,1
"อยู่ตรงนี้ก็มีความสุข ใต้ดวงดาว เหมือนกัน @ImerbSittiwat 
#toeysittiwat 
#TTTwithToey 
#HBDTOEY21ST https://t.co/JcsOsJaFU8",1
ตอนนี้รู้สึกเพลียกับชีวิตตัวเองมากๆ มันควรจะมีความสุขมากกว่านี้อ่ะ ก็รู้นะเลือกเส้นทางนี้แล้วต้องยอมรับมันแต่ต้องสตรองเบอร์นี้เลยหรอวะ,1
เขาน่ารัก เขามีความสุขที่ได้กิน มีความพยายามอย่างหนักในการทำงานเพราะเริ่มจาก0 ง้องแง้งยิ่งกว่ามังเน่ มีมุมอบอุ่นในแ… https://t.co/foOR8BjV5C,1
มีความสุขเวลาได้เที่ยวได้นั่งรถไกลๆ??,1
"โกรธกันแล้วในใจของเธอมีความสุขไหม,,,??????? 
@peakpeemapol 
@BoomKrittapak 
#peakpeemapol 
#BoomKrittapak 
#ทีมบูมพีค… https://t.co/bGFh3h5tXX",1
ถ้ามีความสุขที่จะให้ ก็ให้ไปเถิดด,1
เวลานึกถึงเรื่องเก่าแล้วยิ้มตาม ถึงแม้ก่อนหน้านี้ครั้งที่เสียใจเราเคยคิดว่ามันไม่น่าเกิดขึ้นแต่พอเวลาผ่านไป นึกถึงอีกทีก็มีความสุข,1
แล้วฉันมีความสุขครั้งสุดท้ายเมื่อไหร่กัน,1
"ตอนเป็นเด็กเคยคิดว่า.. 
""อยากโตเร็วๆเป็นผู้ใหญ่"" 
ตอนโตขึ้น..จึงรู้ความจริงว่า..  
""ตอนเป็นเด็กนั่นล่ะ 
ที่มีความสุขที่สุดแล้ว""",1
ปีใหม่กึดไว้จะไปแอ่วตี้นู่นตี้นี่ กึดละมีความสุขขนาด แตาประเด็นคือเงินออกสิ้นเดือน แล้วต้องทำงานวันตี้ 2 เหมือนไผ๋เอาเข็มมาจี้ลูกโป่งแตก!!!!,1
โง่แล้วมีความสุข กับฉลาดแล้วทุกข์ บางคนก็เลือกที่จะโง่นะ #perpaiwanwan,1
5555555คุณคงมีความสุขนะคับ,1
ใช่กูเห็นแก่ตัวกูไม่เคยเลือกอะไรที่กูไม่มีความสุขหรอก,1
หน้าพี่เขาดูมีความสุขมากจริงๆ มองแล้วก็คิดถึงน้อง~ ???? ?? https://t.co/2ga08dAequ,1
@twicestay เห้ย สงสัยเธอจะแต้มบุนไม่ถึง  เลยอดดูดี๋การะต๊า น่าวงวารอะ ไม่ร้องไห้นะ ขอให้มีความสุขกับความฉลาดอันล้นเ… https://t.co/OoNz9su4bY,1
"สุขสันต์วันเกิดล่วงหน้าค่ะขอให้มีความสุขมากๆนะคะ
ปล.ล่วงหน้าเยอะไปมั้ย555
 #แฮปปี้คนชิคเดย์",1
"กินข้าวกันงี้~ ผลัดกันถ่ายรูปงี้~ 
โง้ยย&gt;&lt; จะมีความสุขอะไรมากมายเบอร์นั้น
???แม่ยก #ทีมชงแทคคุณ จงเจริญคร้าา
//ท่าโพ… https://t.co/8HW0hslDYL",1
อยู่ที่ไหนมีความสุข คงอยากอยู่ที่นั้น.,1
"@DMCupdates 
กราบหลวงพ่อคุณครูไม่เล็ก
ขอให้มีความสุข มีความแข็งแรงๆค่ะ https://t.co/WVvvShamAw",1
หลอกตัวเองว่ามีความสุข5555555555555555555555 ??????,1
เดี๋ยวนี้อะไรๆก็นูน่า ชุ้นล่ะมีความสุข 555555,1
ไม่ได้อยากมีแฟนแล้วอ่ะ อยากมีเงิน มีความสุข มีเวลาติ่ง ได้อยู่กับครอบครัว ได้ทำไรที่อยากทำก็พอละ นี่ไง ความคิดอันตรายไง /พายมือไปทางคาน,1
เห็นคนที่เรารักมีความสุขเราก็มีความสุข,1
@Minisunn รัก ????? อย่าพยายามทำให้ตัวเองดิ่งมากกว่านี้ค่ะ เราต้องไม่ทำร้ายตัวเอง ด้วยการคิดแต่เรื่องไม่มีความสุขนะ ??,1
ตอนมีความสุขก็สุขด้วยกัน ทำไมตอนทุกข์ ถึงทุกข์อยู่คนเดียวก็ไม่รู้,1
"ซอฮยอน: ""ฉันมีความสุขมากค่ะที่ได้มีส่วนรวมในละครดีๆแบบนี้ ทั้งยังได้รับการต้อนรับอย่างอบอุ่นจากทีมงานด้วยค่ะ""… https://t.co/hN3kjhTaiK",1
ชอบรูปเซ็ตนี้มาก ฝานดูมีความสุขเวลาอยู่กับลูกบาส ฮืออออ ???? #wuyifan https://t.co/SwwBhzj0wc,1
แบมบอกแบมชอบสกายไดวิ้ง มาร์คยกยิ้มเลยอ่ะแกรรรรร พี่เขาดูดีใจเนอะ มีความสุขมากเลยสิ ทริปพี่เขานิ โอ้ยยยยยยยยย อิจฉาค… https://t.co/i9ytOhXUmT,1
"บ๊อบบี้ : มีความสุขจังงงงงงงงง

ขอบคุณครับ??????????? มีความสุขมากเลย??? ฮ่าาาาาาาา ผู้ชายที่มีความสุข",1
"พอเวลาผ่านไป นึกถึงอีกทีก็มีความสุข
แสดงว่าตอนนั้นเรามีความสุขกับมันจริงๆสินะ",1
"ไม่ต้องมีของเล่นแพงๆ แค่เล่นกระดาษเด็กน้อยทงเฮก็มีความสุขแล้ว ?? ?KongA0321

#ความทงเฮ #ความงงเงย์
#งงเงย์ห้าขวบ https://t.co/Q4nE0lv16z",1
5นาทีก็มีความสุข ขอบคุณที่รอ ขอบคุณที่รักกัน #ทารอยหมูหวาน @muwaan1 ???????????????????????????????????????????????? https://t.co/RAzf40vmBe,1
ถ้ามีปุ่ม skip ไปหลังสอบได้นะ ชีวิตจะมีความสุขขึ้นอีก 90 %,1
ตอนเล่นสกายไดวิ่งนี่ก็เห็นฟันพี่บีครบทุกซี่จริงๆ ชิคเชิคก็อะไรหายหมด ตื่นเต้นดีดเป็นเด็กๆ เลย ดีอะ ชอบพี่บีมุมแบบนี้ ดูมีความสุขสุดๆ เลย ????,1
รัฐที่ถูกจัดอันดับว่าประชากรมีความสุขที่สุดเป็นอันดับ1 ของอเมริกาคือรัฐ Alaska! http://t.co/UmSGjeojkJ,1
เวลามีความสุขจะทวิตน้อยมาก,1
แคน @CanAtirut ออกเดินทางละค่ะ เต็มที่และมีความสุขกับการทำงานค่ะ รอชมภาพ และการรายงานสดนะคะ  #canthestar8_fc ????… https://t.co/r6zZOSkPj9,1
เอาซี๊ ใครว่างานคู่ไม่มี งานนี้สัมฯคู่นาจา มีความอัพเกรดของงานอีดิท ?????? มีความสุขทั้งน้ามตา cr.onclip… https://t.co/mqAGMdGTGS,1
ก็ยังติดนิสัยตื่นมาแล้วคว้าโทรศัพท์เปิดทวิตนอนกลิ้งเล่นบนเตียงอยู่เป็นชั่วโมง มีความสุขดีแต่ไม่ค่อยมีประโยชน์,1
[TRANS] โฮชิ: ฝันของเซเว่นทีนคือการที่ได้อยู่ด้วยกันนานๆ แล้วก็มีความสุขเวลาได้ทำกิจกรรมด้วยกัน ?FALLinHOSH,1
มีความสุขมากใช่ปะ ดีใจด้วยนะ จะได้เจอกันแล้วนี่,1
@Nseriesofficial ขอบคุณที่คิดแท็กให้นะครับ?? ดีใจสุดๆเลยจะอยู่กับทุกคนไปนานๆเลยครับขอให้ทุกคนมีความสุขเหมือนกันนะ #บารอนซ่าขอท้าโชว์เอ็น,1
ชอบทุกฉากที่พระนางไม่ได้เข้าคู่กันอ่ะ มีความสุขกับการดูตัวประกอบมาก เป็นกำลังใจให้พระนางนะฮะ เชื่อว่ายังพัฒนาได้อีกเยอะ #ดาวหลงฟ้าภูผาสีเงิน,1
มีความสุขดีไหม,1
วันไหนที่คนอื่นเงียบๆพี่ม้าคจะบ้าอยู่คนเดียว พี่แกมีความสุขไม่ถูกเวลาเสมอ55555,1
บ๊อบบอกว่ามีความสุขมาก ผมเป็นผู้ชายที่มีความสุขมากๆ /ที่บอกมานี่เพราะคนด้านขวาของพิที่ยกนิ้วโป้งใช่มั้ยคะ ต้องใช่แ… https://t.co/2nKMTw9Tww,1
ถ้าเราไปบัตรถูก แต่เราไปแล้วไม่เห็นอะไรไม่ได้อะไร ไม่มีความสุข จะไปทำไม ไปให้ฮอลเต็มแต่ไม่มีกินทั้งเดือน นี่หรอความรัก #หมั่นโถวโถ่วชีวิต,1
เป็นคนที่ชอบถ่ายรูปอะไรรอบๆตัวมาก ถ่ายบรรยากาศ ถ่ายต้นไม้ใบหญ้า ตึกรามบ้านบ้านช่อง ผู้คนที่ผ่านไปมา พอมาย้อนดูมันมีความสุขดีกับอะไรพวกนั้นดี,1
เหนื่อยนะเว้ย หาเงินมาเปย์เพื่อให้เขามีความสุขไปพร้อมๆความสำเร็จ ไม่ได้หามาเปย์เป็นใบเบิกทางไปลงเหวถึงก้นเหวจะเป็นบ่เงินก็เภอะ,1
ตอนนี้มีความสุขดีกับสิ่งที่เลือก จะยินดีหรือไม่ยินดี ไม่ว่าจะพูดหรือรู้สึกอะไรสุดท้ายพวกเธอมันก็แค่คนอื่นอ่ะ,1
ต่อไปไม่มีเราค่อยกวนเเล้วใช้ชีวิตให้มีความสุขนะ,1
สบายใจสบายท้องอิ่มจังมีความสุข,1
โชคดีนะครับยินดีด้วยและอวยพรให้มีความสุข,1
อะไรคือปัจจัยที่สำคัญที่สุดที่ทำให้พนง.มีความสุขในที่ทำงาน?,1
ใครจะรู้ว่าเพื่อนบางคนพอมันมีความสุขมันอาจจะลืมหัวเราไปเลยก็ได้,1
ถ้าไม่คิดมาก คงจะมีความสุขมากกว่านี้??,1
"คิดถึงทุกสิ่ง 
ทุกวินาที 
ช่วงเวลาดีๆที่ได้อยู่ด้วยกัน 
มันดี เเละมีความสุข 

#แค่นึกถึงวันเก่าๆที่เราเคยมีความสุข https://t.co/3lBtrBvbC6",1
เจี๋ยฉงของพี่หิน วันนี้เป็นวันเกิดครั้งแรกในการเดบิวท์เลยนะ มีความสุขมากๆนะ^^ #??? #??? #PledisGirlz… https://t.co/xgQ4nrSxhD,1
มีความสุขที่สุดตอนช้อปปิ้งกับกินแล้วก็แช่ออนเซนตอนหนาวๆ,1
"เวลาท่ีควรพูดให้พูด 
เวลาท่ีควรเงียบให้เงียบ
กฎง่าย ๆ ของการอยู่ร่วมกับคนอื่นให้มีความสุข",1
มีมึงบางทีมันก็มีความสุข แต่บางก็แค่บางทีอะ,1
"อะไรมันจะมีความสุขไปกว่า
- การได้กินของที่อยากกิน/ของกินที่ตัวเองชอบ
- การได้นอนแผ่บนเตียงแบบไม่มีอะไรคั่งค้างให้รำ… https://t.co/x4Lya0JEMP",1
เรามีความสุขกับคนที่เราอยากรักษาไว้ในชีวิตแค่นี้แล้ว,1
เคยคุยกับใครแบบไม่มีสถานะป่ะ คุยทุกวันเหมือนแฟนแต่ไม่ได้บอกรัก เวลาหายไปไหนก็คิดถึง แต่หวงหึงไม่ได้ จะว่าเศร้าก็เศร้าแต่ก็มีความสุขที่ได้คุย,1
@nning1x แต่อยู่นี่แล้วมีความสุขคือกูพยายามเข้าใจทุกๆเรื่องที่เขาสอนอ่ะ แบบไม่ได้ก็ต้องได้ไม่ขยันแบบเพื่อนกูด้วย,1
ให้กุมีความสุขช่วงปีใหม่ไม่ได้หรอ ????????,1
อยู่กับเขา แกคงมีความสุขแล้วแหละ :),1
เกลียดอดีตที่มีความสุข,1
"อยู่ที่ไหนแล้วมีความสุข
ก็อยากอยู่ตรงนั้นนานๆ

อยู่กับใครแล้วมีความสุข
ก็ขออยู่กับคนนั้นนานๆ",1
นี่ก็งงไม่เขาใจตัวเองเหมือนกันเวลาเจอเรื่องเครียดๆพอมาเห็นรูปของศิลปินที่เรารักเห็นเขายิ้มโคตรมีความสุขกุก็หายเครียดจากเรื่องนั้นทันที #เพ้อ,1
อย่างน้อย เธอก็ทำให้ฉันรู้ว่า เคยมีความสุขเพียงใด https://t.co/7TezXkdkRF,1
มึงอยู่กับกูมึงมีความสุขเท่าอยู่กับเค้าปะวะ,1
แม้ไม่มีความสุข ก็ขอให้มีความทุกข์ที่ทนได้,1
สุขสันต์วันเเก่ มาช้าดีกว่าไม่มาเนอะ มีความสุขมากๆ สวยๆ รวยๆ สุขภาพร่างกายเเข็งเเรง รักเหมือนเดิมเพิ่มเติมเดี๋ยวบอก… https://t.co/NNMLYz2REf,1
ทุกครั้งที่บอกว่าจะไปเรียนเมืองนอก มึงก้อไปจริงๆเหอะ ปีนั้นจะเปนปีที่มีความสุขมาก,1
คุยกับใครแล้วมีความสุข ก็อยากคุยกับเขาไปนานๆ.,1
เราแค่ยิ้ม แต่เราไม่ได้มีความสุข,1
ชีวิตดี๊ดีมีความสุขเมื่อกลับบ้าน,1
เอาที่เราสบายใจค่ะไปไม่ไปก็รักอฟน.ทั้งนั้นแหละ ไปทั้งๆที่ไปแล้วไม่มีความสุข ไปเพราะไม่อยากให้ฮอลโล่งมันเหมือนไปตามหน้าที่ #หมั่นโถวโถ่วชีวิต,1
ขอบคุณนะอลิซ.ยีหัว มีความสุขกับงานคริสมาสต์นะคะ #ลานกว้างฮอกวอตส์ https://t.co/mMo54A72kL,1
เขาอยู่ได้ มีความสุข เราก็มีความสุข จะดลับไปเป็นความทุกข์ของกันและกันทำไมละเนอะ,1
จะพูดว่ารัก มันคงนานกว่านี้อีกมากๆ แต่นี่ก็มีความสุขดีแล้ว ไม่ใช่แฟนแต่ทำแบบนี้ถ้าบอกพี่น้องนี่ กุภาพตัดเลยนะ https://t.co/TYodqDqw37,1
คนชิคมีความสุขมาก 55555 #GOT7HARDCARRY https://t.co/3aLdLTkOt1,1
"เค้าดูมีความสุขเวลาอยู่ด้วยกันจังค่ะ ??

@peakpeemapol @BoomKrittapak 
#peakpeemapol #BoomKrittapak 
#ustarmirtrip https://t.co/7uN7xlMjLM",1
ขอให้น่ารักแบบนี้ตลอดไป ขอให้มีไก่กินตลอดปี เพี้ยง! สาธุ ไม่ใช่ละ?? ขอให้มีความสุขแล้วก็อยู่กับแฟนคลับตลอดไปนะ??… https://t.co/DToxg26EdI,1
"""อยู่โดยไม่ต้องมีความรู้สึกว่า เราดี เด่น ดัง อะไรเลย เพียงแต่รู้สึกว่า เราเป็นผู้มีประโยชน์ที่สุดคนหนึ่ง นั่นแหละถูกต้องและเป็นสุขแท้""",1
@_KOKO_KOKORO_ ป่านนี้อาจจะมีความสุขมากกว่านี้ หรืออาจจะทุกข์มากกว่านี้ เดาไม่ถูกเหมือนกัน แบบ ก็ยังนึกถึงอยู่ทุกวัน ตลกดี,1
ตอนคอนไออี เราอยู่หน้าสุด แต่ไม่มีความสุขเลย สู้ท้ายหลุมไม่ได้ ที่ได้โมเม้นจากเมนมา แต่รอบนี้เดินวนไม่ได้ 9000ไม่คุ้ม มากสุดก็แค่อิจฉา 555,1
แค่ได้เห็นท่านฮาโอในรอยยิ้มต่างๆ ทาสคนนี้ก็มีความสุขแล้วค่ะ !,1
เป็นคนเดียวที่อยู่ด้วยแล้วมีความสุข,1
"ถ้าอยากให้ชีวิตนี้มีความสุข ""จงอย่าใช้ชีวิตของตัวเอง อยู่ในชีวิตของคนอื่น!!!!!!!! ""  พี่คนนึงได้กล่าวไว้...",1
โคตรมีความสุขเลยยยยยยยย,1
เห็นเธอมีความสุขเค้าก็โอเคคค,1
ชอบความสัมพันธ์ที่ไม่ใช่แฟนแต่ก็ไม่ใช่เพื่อนคุยด้วยแล้วมีความสุขไม่ต้องเป็นมากกว่านี้แต่แค่อย่าหายไปก็พออะ????,1
คิดถึงตัวเองตอนมีความสุข https://t.co/S96A3Jntw9,1
มีความพ่อแม่ลูก  มีความครอบครัว โอ๊ยยยยย พ่อของลูกสุด ครอบครัวสุขสันต์มากค่ะ555555 #Legendofthebluesea https://t.co/gDu3TflAr7,1
"""ทุกคนมีความสุขที่ได้อวยพร!! ผมรู้สึกเหมือนเป็นคนพิเศษเลย!!""

บ๊อบบี้",1
เห็นคนที่เรารักมีความสุขเราก็มีความสุข??????,1
แกล้งหมาละมีความสุข5555555555 https://t.co/hFBWMRpwAb,1
ช่วงเวลาที่มีเธออยู่ มันมีความสุขดีเหลือเกิน.,1
หากว่ามันซับซ้อน แต่มีความสุข ก็ดีแล้ว https://t.co/4WkEryfbDk,1
แฮปปี้นะมายคิงง ~ ???? มีความสุขมากๆนะ น่ารักๆตลอดเลยย ขอให้ประสบความสำเร็จนะ รักน้าา ?????????????? #HOLUPitsBOBBYDay https://t.co/suJubdovlq,1
Sing | เป็นอนิเมชั่นที่ดูเพลินมาก เนื้อเรื่องบันเทิง เพลงเพราะมากมาย ดูจบแล้วมีความสุข แฮปปี้ทุกเพศทุกวัยแน่นอน (B+) #movietwit,1
สิ่งที่ทำเวลาไม่มีเงินคือเริ่มย้อนคิดว่ากูเสียเงินไปกับอะไรบ้างแล้วก็นึกเสียใจว่ากูซื้อมันมาทำไมวะเงินไม่เพิ่มที่เพิ่มคือความเศร้า	,2
บางทีก็ไม่เข้าใจตัวเองเลยตอนแรกก็เหมือนจะอารมณ์ดีอยู่ แปปๆดิ่งลงแบบเศร้ามากไม่รู้เศร้าอะไรหม่นไปหมดทั้งนอยด์ทั้งเฟลทั้งเบื่อ คือเป็นไรไม่รู้	,2
มะกี๊คุยกันถึงเรื่องโรคซึมเศร้า ก็เลยถามจะมีอาการเป็นไง น้องบอกข้อแรกมาว่าจะเบื่ออาหารไม่อยากกินไร สรุปข้อแรกกูก็ไม่เป็นและ จบ	,2
อนุญาตให้ตัวเองเศร้าเถอะ มันไม่เป็นไรหรอก	,2
มิ้นไม่เศร้ากูเอฟซีมึงนะ	,2
บทเศร้านี่มีให้ไม่เคยเกินสองนาทีนะเรื่องนี้ดราม่าบ้างก็ได้โอ้ยยยยย,2
เศร้าเว่อ,2
ไม่ชอบตอนกำลังอารมณ์ดี กำลังมีความสุข แล้วจู่ๆก็มีเรื่องเศร้ามาฉุดอารมณ์ให้ดาวน์อ่ะ แล้วหลังจากนั้นอารมณ์กูแม่งก็ดาวน์ไปเลยทั้งวัน	,2
ตอนนี้เศร้าจังอารมณ์เพลงพาไปล้วนๆ	,2
ช่วงนี้ไม่ได้อ่านนิยายที่เป็นเล่มๆ เลยเศร้าสอบอีกละห่า,2
เธอคือเรื่องเศร้าที่สุดที่เคยทำให้ฉันยิ้มได้	,2
เหมือนจะมีความสุขนะแต่ก็ไม่แต่ก็ไม่ได้ถึงกับเศร้าอะไรขนาดนั้น	,2
อยากมีแฟนจัง แต่ไม่มีใครมาจีบเลยค่ะอห.เศร้าฉิบหาย	,2
เศร้าก็อย่าฝืนยิ้ม แต่ทุกข์ก็อย่านาน ความทุกข์เจอแล้วก็ปล่อยผ่าน อย่ากอดเก็บเอาไว้	,2
อยากเมาให้ไปกินเหล้า อยากหายเศร้าให้มากินเรา,2
บางครั้งกูก็หัวเราะไปงั้นแหละ ยิ้มไปงั้นแหละ จริงๆในใจแม่งเศร้าจะตายห่า เศร้าแบบหมดอาลัยตายอยากมาก แต่ก็เสือกแกล้งว่ามีความสุขต่อหน้าคนอื่นๆ	,2
ดูแลตัวเองเพื่อคนที่รักเราดีกว่ามัวแต่เศร้าเพราะคนที่เค้าไม่ได้รัก	,2
และเราก็รู้ทุกอย่างมันน่าเศร้า	,2
ฟิคนี่บทจะเศร้าก็งื้อออ บทจะเขิลก็งุ้ย,2
เคยอ่านบล็อกของคนที่เป็นโรคซึมเศร้าคนนึง เขาเขียนว่าเคยเกรี้ยวกราดชอบขว้างปาข้าวของใส่คนรัก ดีที่คนรักเขาเข้าใจ ความเกรี้ยวกราดก็เป็นสัญญาณ	,2
ตอนแรกบอกใจตัวเองว่ากับคนนี้เล่นๆนะแต่ตอนเขาไปกูเศร้าทำไม,2
น้องดูมีความสุข ถึงผมน้องจะสั้นมากจนพี่เศร้ามากแค่ไหน แต่พี่ก้จะมีความสุขตามน้องนะ ฮรืออออออออ,2
กูไปถามละสายไฟเบอร์มาไม่ถึง ต้องเสียค่าต่อสายอีกหลายร้อยเลยอะเศร้า	,2
เศร้ากว่าไม่มีคือเคยมียังต้องการมึงกลับมานะเว้ย,2
พี่พูดว่า ไม่ไหวก็บอกไม่ไหว การร้องไห้มันไม่ได้อ่อนแอขนาดนั้น บล็อกตัวเองว่าไม่เป็นไรมันไม่ได้ ถ้ามันเป็นก็ต้องบอกว่าเป็น เศร้าก็บอกเศร้า	,2
เผื่อใครไม่เคยฟังพี่เอกร้องเพลง เพราะอยู่นะ แต่เพลงที่อัพล่าสุดแอบเศร้านะพี่นะโบ๊ะบ๊ะแฟมิลี่ ,2
เศร้าเสมอเมื่อเกรดออก,2
ดูอาการมัควันนี้นางเป็นโรคซึมเศร้ารึเปล่า ไม่พูดไม่จา  แบมก็พูดไม่หยุด ช่างเหมาะสมกันจริ๊งจริง,2
แทมินไปอยู่ตรงไหนได้บ้างคะซิส ไปร้องเพลงก็โดนไล่มาว่าเป็นเมนเต้นมาร้องได้ไง พอมาเต้นอย่างที่ถนัดก็โดนไล่มาว่ามายังไงอะหลงยุคเหรอ เศร้าแทนเมน	,2
เยริร้องไห้ตอนอ่านจดหมายค่ะ แล้วพอทุกคนเศร้าตามก็ทำสดใสแล้วก็บอกว่า เราไปเรื่องอื่นกันต่อนะคะ ทุกคนก็บอกว่า,2
ลองนับ ๆดูเหมือนว่าจะมีโคบังไม่พอไปถึงโอคาเนะฮิระเศร้าแปป	,2
ไม่รู้จะเสียใจหรือหน้าแหกดีอะ,2
เสียใจเพราะคนเดิมๆไม่รู่กี่ครั้งละ,2
บทเรียนราคาแพง ไม่ใช่บทเรียนที่เสียเงินมาก แต่เป็นบทเรียนที่เสียใจมาก	,2
เคยผ่านมาได้กับความรู้สึกที่เสียใจมากๆ ก็ทำให้เรารู้สึกเก่งขึ้น	,2
เห็นเค้ารีวิวสตกคุณนอทซัมเมอร์แล้วน้ำตาไหลมาช้าไป ไม่ได้สั่ง ฮรึก เสียใจ แงงงง	,2
คนที่รับฟังเรื่องที่แย่ๆในชีวิตเรา แล้วเขารู้สึกเสียใจกับสิ่งที่เราพบเจอมา ถ้าเจอคนแบบนี้อย่าปล่อยเขาไปง่ายๆนะ	,2
โคตรดีแต่ในไทยคนดูน้อยมาก เสียใจที่บทดีๆถูกคนมองข้าม เพียงแค่นักแสดงไม่เป็นกระแสในไทย ไม่มีบทรักๆใคร่ๆหวือหว่าแบบฟินจิกหมอน,2
พี่ไม่เสียใจที่เป็นลีดเดอร์ของเมมเบอร์ เราก็ไม่เสียใจสักนิดที่เป็นโซแอลเป็นผู้หญิงของ เพราะซูโฮมีคนเดียว,2
ต่อให้ไม่มีแฟนก็ไม่เสียใจนะ เรารู้ว่ายังมีจีมินแล้วก็บังทันทำให้เรายิ้มแล้วก็หัวเราะได้อยู่ พอถึงเวลามีเดี๋ยวก็มีเองแหละแฟนอ่ะ	,2
พอเสียใจบ่อยๆ ก็จะรู้ว่า.. เสียใจได้ แต่อย่าเสียใจและเสียเวลากับมันนาน	,2
ถ้าโรงเรียนอื่นรู้ว่าจริงๆโรงเรียนนี่มันเป็นยังไงเขาคงเสียใจกับไร่ผักชีนี้	,2
เจะร้องไห้เสียใจ..หลังจากพี่ชายลากกระเป๋าออกจากบ้าน af ..?? #songtriplets https://t.co/1w6QCgG6tI	,2
บางเรื่องนี่พูดไม่ได้เลย มีแต่เสียใจทั้งสองฝ่าย	,2
"เป็นคนที่เสียใจก่อนเสมอ
แต่ก็มักจะออกมาได้ก่อนเสมอ	",2
อย่าดราม่ากันเลยจ้า คนที่ไม่ได้ไปเขาก็คงมีเหตุผลหลายอย่าง เราก็รู้แหละว่าอยากให้ไปกันเยอะๆอินจะได้ไม่เสียใจ แต่บางคนก็ไม่พร้อมจริงๆไง	,2
ทำไมรร.ต้องพรากวันศุกร์ไปจากเรา แม่งเสียใจ	,2
@GingGoy4 งื้ออออ เสียใจ	,2
ดีใจกับเพื่อนที่ติด เสียใจกับคนที่ไม่ติด	,2
เฮ้ออย่าพูดถึงเรื่องนี้อีกเลย มันเป็นความผิดพลาด ยิ่งคิดยิ่งเสียใจ	,2
เราได้ยื่นไปแล้ว เรากล้าที่จะมอบโอกาสให้ตัวเองแล้ว ดีกว่ามาเสียใจทีหลังนะ ปล. ถ้าไม่ติดรับตรงจริงๆ รอบแอดยังมี สู้นะคะ เด็ก 60 เจอกันนะ ??	,2
เสียใจจริงๆ	,2
@priwpriww พึ่งไปดูมาค่ะ คนเอาไปหมดแล้วไม่ทัน เสียใจมีแต่ตัวสวยๆ งือๆ	,2
@itchaxhoshi นกเลยฮือเสียใจ	,2
เป็นคนที่แบบดีใจ-เสียใจ-มีเรื่องตื่นเต้น บลาๆ โทรหาแม่อะไรๆก็คือโทหาแม่หมด คือชีวิตนี้ไม่ว่าจะดีใจเสียใจ แม่นี่ทุกอย่างของชีวิตจริงๆ?	,2
ฉันเสียใจ	,2
รู้สึกคุ้มค่ามากๆ มีทั้งเขินเศร้าร้องไห้ตลก ครบรสจริงๆ ภูมิใจแทนนักแสดงที่ถ่ายทอดเรื่องราวออกมาได้ดีขนาดนี้ อยากให้ทุกคนได้ไปดู?????? #พรจากฟ้า	,2
เคยย้อนไปอ่านทวิตของตัวเองแล้วรู้สึกเศร้าไหม เศร้าจนรู้สึกสงสารตัวเอง มึงดราม่าอะไรขนาดนั้น มึงควรต้องพบจิตแพทย์ .	,2
เศร้างะ	,2
ไม่ชอบมองดูใครเศร้า ไม่ชอบจริงๆ	,2
ไม่แน่ใจมันจะเศร้าก็ไม่เศร้า มันหน่วงๆ	,2
ถ้ามึงพร้อมจะเสียกูกูก็พร้อมจะเสียใจ	,2
แล้วจะเสียใจที่ทักมา คุณโดนเทแล้วรู้ตัวซะด้วย หึหึ	,2
@washimario @PSaechai หยดน้ำกาม บนหยาดน้ำตา.......เศร้าจริงๆโลกใบนี้	,2
@garishpraew เศร้างะเกรดดด	,2
@aguinne เสียใจด้วยค่าา มีเจ้าของแล้ว https://t.co/7VlHzMqfSH	,2
เสียใจนะแบบเสียใจมากเลย	,2
แต่ปฏิเสธงี้เพื่อนกูเสียใจนะ คนขอด้วยสัสเก็บเศษหน้าแทบไม่ทัน ._.	,2
ต่างคนต่างสนใจแต่เรื่องของตัวเอง ตัดสินใจเอาเอง มันยากตรงไหน ไม่เห็นต้องมาพูดเลยว่าไปสิ ไม่ไปเดะผู้เสียใจ คือเรื่องของใครก็เรื่องของมันไง	,2
@rapkooks เจอแบบนี้เสียใจเรยนะ เอาคำว่าคีสถึงคืนมาค่ะ	,2
@bampyst พี่ผักเสียใจเรื่องนี้มีเหี้ยหลายตัว55555555555555	,2
ชั้ลไม่ต้องการใครอีก ดวงดาวทั้งฟ้าต้องเสียใจและไม่มีสิ่งไหนสวยงามตาอไป๊๊๊ https://t.co/K9ESoM8VTO	,2
ไม่ได้เศร้าขนาดนั้นมั้ยอะ -.- ดราม่านิดหน่อย เจอเพลงเศร้าเข้าไปอีก ผมนี่น้ำตาคลอ	,2
มันกลายเป็นว่าเราเศร้าเรื่องที่เขาทำให้คุณเศร้า	,2
เมื่อความเศร้ามาเยือนอีกครั้ง ยินดีต้อนรับด้วยความเงียบงัน	,2
@mew_kamova กูจะหายเศร้าถ้าให้กูยืม2000	,2
เสียใจแต่ทำอะไรไม่ได้	,2
เจ็บที่ยังรู้สึก เจ็บที่ยังเสียใจ	,2
กูจะซึมเศร้าเรื่องคะแนนสักพัก..	,2
"เศร้า เด็กหญิง 6 ขวบเล่นปืนพ่อ ลั่นถูกพี่สาววัย 7 ขวบดับสลด
https://t.co/tmLkhlBivq	",2
@luchalotte เศร้าเหรอเศร้าไรว่ะตั้งใจอ่านสือไปลู่ ????	,2
@callxyeonjung เศร้าใจเสียใจน้อยใจ เห้อมมม..	,2
อีข้าวนี่จะรีอะไรเศร้าขนาดนี้! กูจะร้องไห้ละเนี่ย	,2
