เราไปได้นะถ้าเธออยากให้ไป,,,,,,,,,3,8
@KatsukiYoi_ ได้ข่าวว่าคนที่ไถเป็นเธอนะ 555,,,,,,,,,3,1
เราไม่ควรรู้จักเธอเลยจริงๆ #HappyBirthdayDoyoung #도영아생일축하해 #도영아태어나줘서고마워,,,,,,,,,3,7
"มีหรือไม่มีเธอก็ไม่ต่าง
เพราะเธออยู่ในใจเราเสมอ",,,,,,,,,3,1
เมื่อเธอเลือกจะไป ฉันต้องทำยังไง,,,,,,,,,3,8
กลับมา​น้า​ขอเธอกลับมาก่อน,,,,,,,anticipation,,1,
"แค่ได้คอยเฝ้ามองบ่อย ๆ เห็นรอยยิ้มของเธอสักหน่อย ฉันก็พอชื่นใจ❤❤
#KristPerawat #เครดิตอยู่ในรูปนะคะ https://t.co/jrVtHagJxE",,,,,,,anticipation,,1,
ทะเลลลลลล พรุ่งนี้ฉันจะไปทะเล,,,,,,,,,3,7
อีผีช้าไปนาทีนึง,,,,,,,,,3,4
@Ouleng ถ้าชอบทานเนื้อไปร้าน Rokkasen ที่ Shinjuku ครับ ดีมากกกก,,,,,,,,,3,1
"ในที่สุดก็ชินกับอะไรที่ขาดหายไปเพราะมีคนใหม่ๆเข้ามาข้างกายอีกครั้ง.
#ยืมเมจforsex",,,,,,,,,3,1
อ่อออออกลับไปอาบน้ำ แปลซือกี,,,,,,,,,3,1
ถ้าถามว่ายังคิดถึงอยู่มั้ย  ก้คิดถึงนะแต่คงไม่กลับไปเจ็บอีกแล้วว่ะ  รอมาเปนปีแต่ไม่ได้เหี้ยไรจากมึงเลย,,,,,,,anticipation,,0,8
วันไหนที่รู้สึกภาระมันหนักไป ได้โปรดบอกเราา ก๊อดจีฮโยย #HAPPYJIHYODAY https://t.co/JIAGIp72EE,,,,,,,anticipation,,0,8
"@subinwtfx รักผมไปนานๆเลยนะเคเป่า&gt;,&lt;",,,,,,,,,3,7
@nongjane9 รอบนี้ไม่ได้ไปจะเทแล้วน๊ะ....เทเงินไว้รอปีอื่น5555566666,,,,,,,anticipation,,0,8
"เมื่อตอนวันเกิดแม่
 ป๊าทำแผนแตก

วันนี้วันเกิดป๊า
 แม่ก็เกือบทำแผนแตกเช่นกัน

😂😂😂😂😂😂😂😂

ก็อย่างว่า 
คนมันคู่กัน ทำอะไรก็คล้ายๆกันไปหมด",,,,,,,,,3,1
ไปเดินเกษตรแฟร์มา เพลียเลย ค่ดกว้างงงง,,,,,,,,,3,1
จริงๆ ถ้าชอบ signal ไปดู voice โลดดดดด,,,,,,,,,3,1
ร้องเพลงให้นุ้งฟังไปเรื่อยๆนะ #HappyDoyoungDay,,,,,,,,,3,1
อ.โบคะ สรันจะไปหา และวอแวใส่ #เตรียมตัวรับมือให้ดี 55555555 😂😂😂,,,,,,,,,3,1
@aonnie2 ใช่เลย ออนนี่ไปด่วนๆ5555,,,,,,,,,3,1
"10 ร้านหมูย่างที่ควรลองเมื่อไปเกาหลี! ไปกินหมูกัน!!

รีวิวที่นี่ https://t.co/xrPCwMDSij

#รีวิวเกาหลี #อร่อยไปแดก… https://t.co/VbMPBf0Z0F",,,,,,,,,3,1
บางคนก็ไม่รู้จะจริงจังกับชีวิตไปไหน นี่ยืมเมจนะโว้ย 70% แม่งเป็นภาพที่สร้างขึ้นมาอยู่แล้ว ใจไม่แข็งก็แพ้ไป เย็ดเสร็จก็แตกในไง  #ยืมเมจforsex,,,,,,,,,3,8
เช้านี้  น้องdmมาปลุก ขอมาหาก่อนไปมหาลัย  พี่ก็เพลียดิครับ  retweetถ้าอยากดูคลิป  ...ไม่re  ดูรูปไปคาบบ https://t.co/Hfezza3k07,,,,,,,anticipation,,0,1
"อุ๊ยย!!
เหี้ยหลุดออกจากกรง ช่วยกันรีพอร์ตแอคนี้ด้วยนะคะ อย่าไปโต้ตอบมันนะคะ
#BLACKPINK #BLINK 🙏🏽🙏🏽🙏🏽🙏🏽 https://t.co/6sFqWJj6fb",,,,,,,,,3,5
กลับมาแล้วค่า rt ตามทัก จะตามไปบอกรักครับ เหงาๆ,,sadness,,,,,,,0,7
เบื่อๆๆๆนางเอก #ริษยา ไม่สู้คนเลยวุ้ย ทั้งชนนีทั้งวรรศิกา พวกนางควรไปเรียนวิชากับเมียหลวงอย่างคุณรำพร #ป่ากามเทพ ด่วน เพลียย,,,,,,,,,3,5
พลทหาร นย ชายแท้ โทรมาบอกผมอยากกินเหล้าขาว เลยจัดชุดใหญ่ไปให้  แต่ไม่ให้อะไรตอบแทนพี่เลย หลอกแดกแบบนี้ได้เลย กูรอใ… https://t.co/w9ydlqaQGw,,,,,,,anticipation,,0,4
@youppyyy มันเป็นคนชั่วช้า มีผชในกรุเยอะแล้ว ก็ยังจะเอาผชหน้าตาดีไปเพิ่มในคอลเลคชึ่น พบเจอไอ่แจน(นามสมมติ)ต้องหลีกใ… https://t.co/bB3RnRxTz8,,,,,,,,,3,4
เพิ่งรู้ว่าพี่ที่รร.คนนั้นจบคณะเดียวกับเรา คือแบบ เราแอดเฟซบุ๊คเขาไปเหรอวะ คืออยู่ดีๆ แจ้งเตือนก็ขึ้นว่าเขารับแอด งง,,,,,,,anticipation,,0,6
@Chabongz ไม่มีเงินเหมือนกันเลยค่าาา แงง ตกต.ก็น่ารักไปซะทุกตัวเลยเนอะ ㅠㅠ,,,,,,,,,3,2
บล็อคบีจะไปวลอดอีกมะ อยากดูวววววว,,,,,,,,,3,1
@OOShin23  ของมาแล้ววว ไปดูกัน,,,,,,,anticipation,,1,
เอาให้มันสุดๆไปเลย สู้ตายค่ะ😬👊,,,,,,,,,3,1
[ NEWS ] ซานะเล่นพิเรนทร์กับดาฮยอนโดยการติดสติกเกอร์จากปากของเธอ 😳💕 อ่านต่อ &gt;&gt; https://t.co/le2UlwqLwg via @koreaboo,,,,,,,anticipation,,0,1
อยากจะรู้ใจเธอ,,,,,,,,,3,7
@itboyxyugyeom เธอก็กัดยุงสิ,,,,,,,,,3,1
ชอบเธอนะ แต่จะตัดใจละ,,,,,,,,,3,8
เมนโดยองมากรอกกันเถอะ 55555 แจกการ์ดใสแบบนี้อ่ะตัวเธอ มันไม่สวยเท่าไรหรอก TT แต่ตั้งใจแจกจริงๆนะ 😂… https://t.co/iuXBzEtIyv,,,,,,,anticipation,,1,
อยากให้เธอไม่มีความทรงจำของใครค้างอยู่ในหัว แล้วค่อยเข้ามา .,,,,,,,anticipation,,1,
"You can’t hold back the lies
เธอเก็บคำโกหกไว้ตลอดไปไม่ได้หรอกนะ
#ประโยคแซบแคปให้ด้วย #คําคมภาษาอังกฤษ #คําคมในวงเหล้า #คําคม",,,,,,,anticipation,,0,8
แค่ได้เป็นคนสุดท้าย ที่เธอคิดถึง ได้เข้าไปอยู่ตรงนั้นซึ่งฉันไม่ควรได้เข้าไป,,,,,,,,,3,1
ผมรู้แล้วฮะว่าเธอหายไป เดี๋ยวเธอก็กลับมา โดดเดี่ยวนิสัยมรณะแบบเธอไม่ปล่อยให้โรงเรียนนี้สงบสุขแน่ครับ *ลูบคางส่ายหน้าไปมา*,joy,,,,,,,,0,5
"🎶ถ้ามีไนซ์อยู่คงเติมเต็มเรื่องราวที่มันหายไป เพราะฉันนั้นขาดเธอไม่ได้ 🎶😊❤️
@SMAKIDZ_ #nicevitchapol https://t.co/AWUOvjbhsf",,,,,,,,,3,7
ไม่อยากไปไกลเธอเลย,,,,,,,,,3,7
ประโยชน์ของเธอก็มีแค่นั้นแหล่ะ...,,,,,,,anticipation,,0,4
อหหห จู๊นนนน เธอมันไม่เหมาะกับการเป็นลูก ต้องเป็นหลัวเท่านั้น จัมวรั๊ยย!! #ก็กูจุนฮเวอะ https://t.co/vcYbeoEE5X,,,,,,,,,3,7
"เราเสียใจด้วยนะ ที่เธออุส่าห์ทิ้งเราเพื่อไปหาอีกคน "" แต่ไม่กันไม่รอด ""

#แคปชั่นเด็ด #แคปชั่นแฟนเก่า #แคปชั่นเหงา #แคปชั่นอกหัก",,sadness,,,,,anticipation,,2,1
เธอเคยสำคัญกับเรามากอ่ะ แต่พอถึงจุดๆนึงที่คิดได้ก็ เอ้อ นี่เราทำอะไรอยู่วะ,,,,,,,anticipation,,0,8
"แอบรัก » แอบมโน » แอบหวัง » ผิดหวัง » แอบเจ็บ » แอบร้องไห้ ....สิ่งที่ฉันเป็น ที่เธอไม่เคยสนใจ x-(
#คิดเองเจ็บเอง #ทำร้ายตัวเองนะ",,sadness,,,,,anticipation,,2,8
@KCN3081 เจ้าบ่าวของเรา,,,,,,,anticipation,,0,1
เดือนนี้จะล็อคอินทุกวัน เป็นเดือนที่เกิดเยอะจริงๆการ์ดดีๆจงมาหาเรา -..-,,,,,,,,,3,1
เมื่อวานสู้ เพื่อ น้ำตาล วันนี้สู้ เพื่อพวกเรา ฟค.นัททืว 😭 We are #Universe of #Natthew since 2013 🌟🌟🌟🌟,,,,,,,,,3,1
@Fatsugar_louve สงสารนางอ่ะ เราว่าถ้าวันนั้นนางไม่หนีชีวิตรักนางจะแฮปปี้มากเลย55555,joy,,,,,,,,1,
"ถ้ากลับมาไม่เจอ
ก็แปลว่าเราไม่ได้รอแล้วนะ . https://t.co/13mGoAB1GH",,,,,,,anticipation,,0,8
ซึ่งจริงๆ นี่ว่าเรารู้วิธีที่จะเอาประเด็นของเรามานำเสนอคนอ่านนะ เรารู้ว่าจะชวนเค้าคอมเม้นท์ยังไง ขาประจำก็มาคุยผ่านนิยายตลอด,,,,,,,anticipation,,0,8
มาหนูไรออกสื่อครับ ไม่ให้หนูใส่ที่นี่เว้ยยย กลับแชทเราที่รัก https://t.co/gaHvSOgdl5,,,,,,,anticipation,,0,1
เราใช้เองดีถึงบอกต่อ ชัดๆเลยใช้ครั้งเดียวเห็นผล มาร์ค 7 นาที รอยดำที่เข่าหายจ้าา ผิวไม่แห้งด้วยนะ  #HowtoPerfect https://t.co/SeFQbc5jEM,,,,,,,anticipation,,1,
@SJC_pheres เราก็เป็นนะ 55555555555555 เวลาเริ่มรู้จักกันแล้ว การอ่านงานเขีนยนของเขาจะไม่เหมือนเดิมอ่ะ,,,,,,,anticipation,,0,1
พระเอก2คนของเรื่องนี้งัวทั้งคู่ พระเอกที่แท้จริงคือพี่เจตค่ะ เขาควรเป็นผัวเรา 5555 #ริษยา,,,,,,,anticipation,,0,1
"เนื่องจาก #NCT127 Comeback และได้รับจากตอบรับเป็นอย่างดี 😊 
เราจะแจกบั๊ม #Limitless 1 อัน
❤️ฝากสนับสนุน #NCT ด้วยน๊… https://t.co/TrrmtIuljk",,,,,,,,,3,7
มาสุคือผู้ชายที่เราเห็นแค่รูปเราก็ยิ้มเขินบิดถึงลำไส้ละ อยากได้5555555,,,,,,,,,3,7
ความรักดูเป็นสิ่งที่งงๆและไม่ใช่ของเราซะทีเดียว หน้าที่หลักก็ถูกแทนที่ด้วยหน้าที่เสริมของอีกอย่างเหมือนsnapchatที่ถูกIGแย่งพื้นที่ไป,,,,,,,anticipation,,0,8
แจกของแล้วให้ฟอลด้วยก็เหมือนบอกคนไม่มีใจให้มารักเรานั่นแหละค่ะทนอยู่ได้เหรอคะกับความรู้สึกแบบนั้น ต้องมองหน้าแล้วเห็นความแข็งขืนในนั้นทุกวัน,,,,,,,anticipation,,0,8
@ploypattimak เราก็น่ารัก,,,,,,,,,3,1
คืนนี้เล่นไรก็นึกถึงเวลาบ้านเราด้วย,,,,,,,,,3,4
เรายังมีหวังกับทุเรียนใช่ไหม @durianontw,,,,,,,anticipation,,1,
คนเราก็แปลกอ่ะคิดว่าคนที่ตลกไม่รู้สึกอะไร,joy,,,,,,,,0,2
เก็บเศษหน้าเราที อุตส่าห์ไปโม้กับเพื่อนไว้เยอะ https://t.co/iaZ2CEZFUn,,,,,,,,,3,2
@3f82fd ยอมรับว่าชมโดยองหล่อบ่อยมาก แต่เราจะแอบกรี๊ด เพราะเดี๋ยวแจนรู้!,,,,,,,,acceptance,1,
"สุขสันต์วันเกิดนะคุณโด
วันที่ 7 เดินเรือให้พวกขี้ชิปอย่างเราด้วยนะ
#HappyDoyoungDay https://t.co/rxvJYg6jEX",joy,,,,,,,,1,
สุดท้ายเราก็ข้ามไปทั้งอ้าคทั้งเมน555555 — อ้าคนี่เพิ่งมาตอบเลยครับส่วนเมนนี่ยังไม่ได้ตอบแบบจริงจังเลย https://t.co/6gHE7w4K9T,,,,,,,,,3,1
@akari012 ทุกอย่างมีความสำคัญในตัวของมันเอง ขาดนายเราก็เหงา ขาดเนื้อเราก็ไม่มีกิน(;;),,sadness,,,,,anticipation,,2,1
"ถ้าไม่ได้ชอบเรา
ก็อย่ามาทำให้เราชอบสิ .",,,,,,,,,3,2
เหมือนเพื่อนจะรู้ชะตากรรมแล้วว่าเราต้องร้อง เต้น รุกกี้ รุกกี้ รุกกี้ ทั้งวันแน่ๆๆ ทุกวันนี้ยัง ดัมบ์ ดัมบ์ ดัมบ์ กับ ล้า ลา ล้า ลา อยู่ 555,,,,,,,,,3,1
ยังเห็นภาพเธออยู่ทุกที่,,,,,,,,,3,2
"อึดอัดที่ฉันเป็นเพียงคนเดียวที่รู้ เรื่องราวที่มันเป็นไป
อึดอัดที่ใครก็รู้ไม่ได้ แม้แต่เธอคนนี้❤️",,,,,,,,,3,2
งานดีในปี 2017 มีความอยากไป เก็บตังงงงงกานนะเธอ https://t.co/mGEaJMTzHX,,,,,,,,,3,7
ขอโทษที่ไปรบกวนเธอ,,,,,,,anticipation,,0,8
เกลียดเธอ,,,,,,,,,3,5
ขอใจเธอหน่อย ไว้คอยเป็นแรงผลักดันฝันอันยิ่งใหญ่💕 https://t.co/GxM3V0D75P,,,,,,,anticipation,,1,
"ราวกับ มีปาฏิหาริย์ที่ได้รักเธอ
ทุกทุกวินาที ความสุขนี้ ห้วงเวลาแห่งสองเรา
ขอบคุณที่ยืนเคียงข้างกัน ที่รักกันไม่เปลี่ยนไป",joy,,,,,,anticipation,,2,7
ฉันมีความสุขแม้เป็นคนที่แอบรักเธอ,joy,,,,,,,,1,
@_Yutaeang ไข้เธอไม่ดาดหรอครับ,,,,,,,anticipation,,0,6
เห็นเธอกับเขาทีไร หัวใจยังรู้สึกเฉยๆ ไม่คิดถึงเลย,,,,,,,,,3,8
@sehun_ftooh เธอๆทักเดทเรามาหน่อย,,,,,,,,,3,7
@ktfoon เค้าลู้แล้วว่าเธอคือพี่จู๋ถูกมะ,,,,,,,,,3,7
ฉันคิดถึงเธอสุดหัวใจ,,,,,,,,,3,7
ยิ้มแล้วมองเขาอะ เลาเขินนะเธอออออ,,,,,,,,,3,7
วันนี้เธอยังเหมือนเดิม ...,,,,,,,,,3,8
"เมื่อคบกับใคร ก็อยากจะให้เค้าเป็นคนสุดท้าย
เพราะเราเป็นคนที่รักคนยาก 
ไม่ชอบการเริ่มต้นใหม่บ่อยๆ #เหนื่อย #เปลืองความรู้สึก",,,,,,,,,3,7
เราขอให้ใครมารักเราไม่ได้หรอก ความรักไม่ได้เกิดจากความสงสาร,,,,,,,anticipation,,0,8
เพิ่งจะเปผช.ไปหยกๆสี่พัน เดือนหน้าจะให้เราเปอีกแล้วชิมิ ออกไวจนติ่งตั้งตัวไม่ติดแล้วข่า,,,,,,,,,3,2
เราจะบูชาหมู,,,,,,,,,3,1
@givemeplease12 ตัวเองได้หนังสือภาษาอังกฤษจากเรานะ ที่สุ่มรีจาก #MissUniverse อ่ะค่ะ ขอชื่อ ที่อยู่ด้วยนะคะ,,,,,,,anticipation,,1,
อยากดีจนให้เขาติดเรา,,,,,,,,,3,7
หัดอยู่คนเดียวให้เป็นไม่มีใครอยู่กับเราได้ตลอด ......,,,,,,,anticipation,,0,8
เนื่องจากวันนี้เป็นวันเกิดยัยคุณหนูโดของเราอิอิ เราเลยจะสุ่มแจกของในรูปนะคะ สุ่มจากคนที่รีน้า 1คน.ประกาศผลพน.ตอน3… https://t.co/8how9W50nv,,,,,,,anticipation,,0,1
คุณ Peripera ลดราคาค่า เฮ!👏🏻 รวมถึงสีใหม่ที่เพิ่งออก ก็ลด! เราเปิดน้า เดี๋ยวมาลงราคาให้ค่า😉💘 https://t.co/iwIYVpT09i,,,,,,,,,3,7
ใครเคยอ่านพูม่าเป็นพิวมาเราคือเพื่อนกัน ตอนนี้ก็เรียกพูม่าๆตามๆเค้าไปอะ กลัวคนอื่นฟังไม่รู้เรื่อง,,,fear,,,,,,0,1
ประตูห้องนอนเราปิดให้สนิทอยู่กับที่ไม่ได้ มีลมพัดมันก็จะเปิดออก ตื่นมาดึกๆ มืดๆ ก็จะเห็นประตูห้องเปิดอยู่อะ เดี๋ยวนี้ก็เลยเปิดประตูนอนเลย,,,,,,,,,3,3
ถึงจะไม่ได้หวีดบ่อยเท่าพินายอนเมนเรา แต่เราก็รักลีดจีนะ ลีดจีนิสับน่ารัก ดูแลเมมเบอร์ดีมากๆ #HappyJihyoDay https://t.co/35WNlEWeaN,,,,,,,,,3,1
@iceshew 6.จริงๆเราไม่ได้ชิปยูคแบมนะ แต่เราชอบมม.ความเพื่อนของคยอมแบมมากๆ เราไม่สามารถคิดในเรื่องที่เป็นคู่กันได้จริมๆㅠㅠ,,,,,,,anticipation,acceptance,2,2
นึกภาพแฟน/คนที่เราชอบมาตามเราไปทุกที่อ่ะ เราชอบเค้าแต่เราก็อยากมีมุมส่วนตัวป้ะ จะให้ยิ้มด้วยคุยด้วยตลอดเวลาหรอ คนนะไม่ใช่หุ่นยนต์,,,,,,,anticipation,,1,
เราว่าเราอธิบายชัดทุกคำแล้วนะ แต่เออ เราคงผิดเองแหละที่รู้อยู่แล้วว่าจากการใช้คำพูดคำจาของคุณ คุณไม่ได้พร้อมจะฟังความคิดเรา,,,,,,,anticipation,,0,4
เหมือนถ้ารักไปแล้ว คนเราก็หาเหตุผลให้อดทนเก่งขึ้นไปทุกทีๆ,,,,,,,,,3,8
เราไม่อยากทำลายความรุ้สึกเธออออ,,,,,,,,,3,2
บีบตูดมันไม่ใช่ความกาม มันเป็นฟีลลิ่ง เป็นกรีทติ้ง เป็นคำทักทาย เหมือนเชคแฮนด์อะยูว แต่ของเรามันเชคยัวบัท ยูโน้ว /ทเวอร์ก,,,,,,,anticipation,,0,1
ถ้าคุณเหงา เรามาคุยกันไหม อย่าพูดกับตัวเองเลย #บอทมอนต้า #บอทใหม่ #MonstaX https://t.co/gWDfXDAUZA,,sadness,,,,,,,0,7
ต้องยอมรับว่าเราอยู่คนละโลกกัน,,,,,,,,acceptance,1,
#HAPPYJIHYODAY #lovetwice แฮปนะลีดดด พี่โทมัสสส ขอบคุณที่เป็นเทรนนี่มาสิบปี แล้วมาเดเป็นทไวซ์ ดูแลทไวซ์ต่อไปนะ เราจ… https://t.co/DewwsVOSdz,,,,,,,anticipation,,0,1
@SawitSin ตอนเราเอาไปสัมเค้าเช็คแค่หน้าห้องสัม ตอนสัมกรรมการไม่ค่อยสนใจอะ ไม่รู้เหมือนกันนะ ._.,,,,,,,,,3,8
ถ้ารู้ว่าพี่คือใครจริงๆ เราต้องไม่อยากคุยแน่ๆ.. — แล้วทำไมผมถึงต้องไม่อยากคุย ขอเหตุผลดีๆมาหน่อย https://t.co/CbeQU1Lr2d,,,,,,,anticipation,,0,4
ถ้าปิดเทอมครั้งนี้เราจะไม่ได้เจอกันอีกแล้วนะ,,,,,,,,,3,2
คนเราจะมั่นคงในความรักได้จริงหรอ?,,,,,,,anticipation,,1,
บางทีเราก็แค่ต้องการคนที่เรารู้ว่าเค้าจะอยู่ข้างๆเรา...,,,,,,,,,3,7
มีแต่เราเท่านั้นที่รู้ว่าเราพยายามมากแค่ไหน ✊🏻,,,,,,,,,3,8
ฟังเพลงรววยังไงให้เพราะ คำตอบคือฟังรอบที่3ไง เพราะเลย ติดหูเลย วนในหูยาวไปปป 55555,,,,,,,anticipation,,1,
ถามว่าเพราะมั้ย ขอพลีชีพตอบว่าไม่ แต่โคตรติดหู รุกกี้รุกกี้ มาชีมาชี อยู่ในหัวเต็มไปหมด โอ๊ยยยเอ็มวีนี้ปังทุกคน💕❤️ #ROOKIE,,,,,,,anticipation,,0,1
ค่อนเป็นค่อยไป แรงงมาก เดี๋ยวโดน https://t.co/a4v5cgvVZ6,,,,,,,,,3,8
หน่องแตงโดนพี่ในสาขาชวนกินเหล้า.. พี่จะให้หิ้วยาคูลล์เข้าไปคุยด้วยเหรอหรือยังไง ถ้าได้เดี่ยวไปให้จะได้ไม่เสียน้ำใจ,,,,,,,anticipation,,1,
@bookeaf อย่างน้อยขอรูปนี้เสร็จส่งก่อน รูปอื่นหนูจะทยอยไปให้นะคะ ฮื้ออออ (;ω;),,,,,,,anticipation,,1,
นี่กะรีบจองจ้น สุดท้ายขยายเวลาพรีไปอีก แหมะๆๆๆ,,,,,,,,,3,4
@CherrieHeering เสียใจตรชานยอลต้องติดคุกตลอดไปแถมแบคตายอีก ฮือออออ,,sadness,,,,,,,1,
ชานยอลเดินไปหาจีฮุนแบบนี้เลยเหรอ อห หัวใจน้อง สั่นไปหมดแล้วค่ะ ก้าวลงเรือแล้วค่ะ #น่ารักตัวเล็กสเป็คชานยอล  https://t.co/LJ88GQR02v,,,,,,,anticipation,,1,
แล้วที่ตลกคือ The Eye คัมแบค 9/19 ไม่ใช่ 11/10 เอ่อออ รีบทำใช่ไหม ให้โอกาสกลับไปแก้ แล้วบอกย้อนไป3ปีเอา อฟน F ใส่มา… https://t.co/6l5agCknaJ,joy,,,,,,,,1,
ก็ปล่อยครสกูไปเรื่อยๆแล้วกัน,,,,,,,,,3,8
"#บูมไม่ได้หายไปไหนน่ะคับบูมยังอยู่ที่เดิม 
คำนี้ได้ยินแล้วน้ำตาจะไหล
ต่อให้พี่บูมหายไปไหนพี่ก็จะยังอยู่ที่เดิมและอ… https://t.co/SX6OelInp4",,,,,,,,,3,8
ฟังไปฟังมา เออมันก็เพราะดีนะ ชอบ5555555555555555555555555555555,,,,,,,,,3,8
อยากไปทะเลจัง,,,,,,,,,3,7
"ลีดเดอร์จี อยู่เป็นลีดและโวคอลของทไวซ์ต่อไปนร้า ""สวัสดีค่ะจีฮโยไมค์ของทไวซ์ซึ"" #HAPPYJIHYODAY https://t.co/L0RhIXGRCM",,,,,,,anticipation,,0,1
"เหนื่อยที่จะหลบละตะโกนตามหลังไปว่า ""ทางเท้าค่าาาาาาาาคุณ"" ต้องพูดเพราะๆ เดี๋ยวแม่งจอดรถมาตืบกุอีก 555555 😑 ผุชายทั้งนั้น",,,,,,,,,3,4
ไหนข่าวลือบอกว่าปีนี้จะออกเพลงฟังง่ายๆ หรือว่าง่ายสไตล์ออ.ก็ยังฟังยากสำหรับเราอยู่ งั้นต้องฟังวนๆไปค่ะ เดี๋ยวติดหูเอง 😂😂 #ROOKIE #RedVelvet,,,,,,,,,3,1
@ubeibmik กูเจาะไปข้างนึง อีกข้างยังไม่ได้เจาะ รอดูผลก่อน5555,,,,,,,anticipation,,1,
HappyBirthDay DoYoungOppa มีความสุขมากน้าๆ เจ้ากระต่ายน้อย 🐇🐰น่ารักแบบนี้ไปนานๆ  🎂❤ #happydoyoungday @bow_kittaya https://t.co/wFeLQydzfR,joy,,,,,,,,1,
แฮปปี้เบิร์ดเดย์น้าคุงกาตุ่ย🐰🎉 ขอให้มีความสุขมากๆ ร่างกายแข็งแรง เป็นคุณโดที่น่ารักของหนูแบบนี้ตลอดไปเลยน้า💕😍… https://t.co/rIlHv86BZN,joy,,,,,,anticipation,,2,1
นี่ก็ชอบจนเซฟอีก ก็อยากให้อยู่มองท้องฟ้าเดียวกันแบบนี้กันไปนานนนนๆ https://t.co/Bidd3Qct3Q,,,,,,,,,3,7
งานเขาดี งานเขาแรงพาพี่เงียน อยุ่คนเดวชักว่าววนไป ✈️✈️✈️ https://t.co/CUpxM6UhNH,,,,,,,,,3,1
@kanmctb เอ้าป้า วิชาการไป ไม่เอาๆ 555,,,,,,,,,3,1
ไปเล่นกิจในไอจีมากับร้านร้านนึงให้ทายเลขท้าย 2 ตัวงวดนี้ คิดไรไม่ออกอ่ะ ตอบ 17 😂😂😂😂,,,,,,,,,3,7
เราก็ไม่ได้อยากให้ชื่อไปซ้ำใคร แต่สิทธิการโหวดมันไม่ได้มาจากแฟนไทยเข้าใจมั๊ยอ่ะ แม่เกาแม่อินเตอร์เยอะแยะ เราคงไปบังคับเขาไม่ได้หรอก,,,,,,,anticipation,,1,
ขอบคุณที่ไม่ไปไหนนะ,,,,,,,anticipation,,1,
อาจารย์เหอพูดอยู่ แต่ละคนหูฟังละก็มองไปที่อื่นแต่มีคนนึงค่ะ ............ คงไม่ได้ฟังอ.เหอพูด😏 https://t.co/qVMO0FpGrL,,,,,,,,,3,2
ขอเวลา ให้นาฬิกามันเดินกลับไปข้างหลัง,,,,,,,anticipation,,1,
"เอาเวลาไปรักตัวเอง ... ดีกว่าไหม :))

#winniethebook เปิดจองรอบเก็บตก  3 กพ. https://t.co/RFBv9HbFs8",,,,,,,anticipation,,0,8
@90EXO_XIUMIN นั่นสิครับ ผมโมโหตัวเองมากมาตจว.ตอนลลิซมาไทยพอดี ไม่งั้นแจ้นออกจากบ้านไปซุ่มที่สยามอย่างไว,,,,angry,,,,,1,
ชอบบบบ งานดีไปอีกกกกก,,,,,,,,,3,1
ได้จับมือพี่เค้าก็อวดไปอีกสิคะ อวดแฟนอ่ะเบื่ออ,,,,,,,,,3,4
"เราไม่มีทางรู้จักคนที่คุยกันเราอยู่ทุกวัน 
จนกว่าจะถึงวันที่เขาเอาเราไปพูดกับคนอื่น
เขาพูดถึงเรากับคนอื่นแบบไหน นั่นแหละสิ่งที่เขาคิดกับเรา",,,,,,,,,3,8
เข้ากลุ่มฟรี รวมคลิป เกย์เอเชีย กดรีทวิต 10โพสต์ขึ้นไป #แค็ปรูปที่กดรีทวิตแล้ว Dm ทักแชทไปที่ ทวิตเตอร์นี้… https://t.co/baNxuxJpRj,,,,,,,,,3,1
@iphtsnan อ๊าาาา ขอบคุณค่า 🙏🏻 ลืมคุณแป้งไปเลย 😅,,,,,,,anticipation,,0,1
ถ้าไม่อยากผิดหวังกับใครคงต้องใช้ชีวิตแบบรู้จักกันทั่วไปก็พอ ส่วนอะไรที่เขาไม่ได้บอกก็อย่าไปพยายามขุดคุ้ย,,sadness,,,,,anticipation,,2,8
พอก่อน เดี๋ยวไปง้อนางก่อน https://t.co/JzitsnovGM,,,,,,,,,3,8
แล้วแบบมูลค่าสิ่งของที่ห้ามนำเข้าประเทศเกิน 2 หมื่น ถ้าเกินต้องสำแดง ให้รวมทุกอย่างที่เอากลับเข้าประเทศทั้งหมด เงินเฟ้อไปถึงไหนแล้วคะคุณณณณณ,,,,,,,anticipation,,0,4
7. คือถ่ายรูปไม่ได้สวยอะไร แค่ชอบถ่าย แค่ชอบกดชัตเตอร์กล้อง ทำแล้วมันมีความสุข แต่ยังไม่เคยลองส่งรูปไปประกวดเลย😩,joy,,,,,,,,1,
เพลงเหี้ยไรเนี่ย เอาไปเปิดรำหน้านาคเด้งหน้าเด้งหลังได้บอกเลย 5555555555 #rookie,,,,,,,,,3,1
คนที่ได้รางวัลperiperaไม่มารายงานตัว เราขอสุ่มใหม่ตอนสี่ทุ่มพรุ่งนี้นะคะ ใครอยากได้ก็ไปรีได้เลย https://t.co/xQnPGrCYoZ,,,,,,,anticipation,,1,
ล้ำลึกไปอีก https://t.co/hMHh1q3sJx,,,,,,,,,3,1
"ราวกับ มีปาฏิหาริย์ที่ได้รักเธอ
ทุกทุกวินาที ความสุขนี้ ห้วงเวลาแห่งสองเรา
ขอบคุณที่ยืนเคียงข้างกัน ที่รักกันไม่เปลี่ยนไป❤️",joy,,,,,,anticipation,,2,1
