"เสียใจก้เสียใจนะแต่คนนี้กูจะปล่อยให้ไปไม่ได้แล้ว	",sadness
"หนูสมัครรับตรงของมก.ไม่ได้เพราะแกทอิ้งคะแนนไม่ถึง เสียใ… — เอาความเสียใจที่เกิดขึ้นเป็นแรงผลักดันให้เราพยายามต่อไป… https://t.co/BUXdqT6zj8	",sadness
"อืม เมื่อไหร่กูจะเลิกเสียใจให้มึงสักที	",sadness
"ขอกลับมารักอปป้าเหมือนเดิมละกัน จะได้ไม่ต้องเสียใจอีก?? https://t.co/z9r6H5zmHM	",sadness
"@CrushTH  เสียใจด้วยค่ะ เสียดายจัง สู้ๆนะคะ	",sadness
"ฉันไม่ต้องการใครอีกดวงดาวทั้งฟ้าต้องเสียใจและ ไม่มีสิ่งไหนสวยงามต่อไปตราบที่โลกนี้มีคนอย่างเธอ ?? https://t.co/1qGOGq3PWw	",sadness
"ทุกวันนี้เสียใจยังไงก็อดทนเอาโตแล้วแสดงออกเยอะก็ไม่ได้	",sadness
"แค่รู้จักมึงก็เป็นเรื่องน่าเศร้าของชีวิตกูมากพอแล้ว	",sadness
"ชีวิตแม่งเศร้า เหล้าก็ไม่มีจะกิน #คำคมในวงเหล้า #แคปชั่นเด็ด	",sadness
"จมปลักกับความเสียใจที่เก้บมานาน	",sadness
"ไม่อยากมีแฟนค่ะ กูเบื่อเวลาอารมณ์ตอนกูหึงกูหวง ตอนกูน้อยใจ ตอนทะเลาะ ตอนเสียใจ ตอนร้องไห้ กูเบื่อทุกอย่างอ่ะ... https://t.co/xtix0HGMwM	",sadness
"อึดอัดได้ เจ็บได้ เศร้าได้ แต่อย่าลืมที่จะยิ้ม :)	",sadness
"คิดถึงจังเด็กบ้า ?? #เศร้า #ขอเธอคืน https://t.co/QYzm32H80Q	",sadness
"สิ้นเดือนทีไรเศร้าใจทุกที ห่อข้าวไปกินดีมั้ยเนี่ย	",sadness
"@Anamika_Newnang เพื่อนจริงจัง เพื่อนจะเป็นโรคซึมเศร้าแล้ว	",sadness
"ที่พิมพ์55555 ไปไม่ใช่ไรหรอกแค่ไม่อยากให้ใครรู้ว่าเศร้า	",sadness
"โคตรเสียใจ ฮืออออออออ ตั้มไม่ย้ายได้ไหมอยู่กับพี่ตองก่อน ??????  #ตองตั้ม	",sadness
"บอกตรงๆ โคตรเสียใจ.	",sadness
"@gamthestar เสียใจ อุตส่าห์ตั้งใจจะไปขอนแก่นเลย. คราวหน้าเนอะ????	",sadness
"ซูโฮ ""ถ้าได้เกิดใหม่อีกรอบ ผมก็ยังอยากเป็น EXO อีกครับ ผมไม่เคยเสียใจที่เป็นลีดเดอร์ของเมมเบอร์ของผมเลยสักนิดครับ""… https://t.co/SEpwtya7wU	",sadness
"มีความอยากเจอออออ ????
ร้องไห้เสียใจ

@Hunz_IPH 

มาเชียงรายทั้งที งื้ออออ	",sadness
"ผลจากการเชื่อใจใครมากๆแล้วสุดท้ายก็ต้องเจ็บเอง เสียใจเอง แม่งทำให้กูกลายเป็นคนไม่ไว้ใจไม่เชื่อใจใครง่ายๆไปซะเฉยๆ .	",sadness
"แงไๆๆๆๆๆเสียใจจังง	",sadness
"@chaxn__ @krystalskillx เสียใจนะ??	",sadness
"อยู่ดีดีก็เศร้าตอนคิดว่ามีคนเป็นหมื่นเป็นแสนที่แจ็คสันสนิทใจด้วย แต่แจ็คสันอาจเป็นแค่ไม่กี่คนในชีวิตที่มาร์คให้ความ… https://t.co/Vv7jIZpjhz	",sadness
"อ่านเรื่องนี้แล้วเหมือนเป็นไบโพลาร์ ยิ้มๆอยู่ อ้าว ตัดเศร้าเฉย	",sadness
"@crazy_got7 เคยเสิร์ชหาแล้ว แต่หาไม่เจอเลย เศร้า ??	",sadness
"แต่นั่งเก้าอี้รถไฟฟ้าแล้วขาลอย คือแบบ...เศร้าจริงจัง	",sadness
"@ycxzxac @JORSOR_ น้องเสียใจแงงง ลืมเชคตาราง ฮืออออ	",sadness
"ถ้าย้อนเวลากลับไปได้ ก็ไม่ขอแก้ไขอะไร เพราะทุกอย่างที่ทำลงไป คิดดีแล้ว แต่ถ้ามันเกิดข้อผิดพลาด ไม่เสียใจ ยอมรับกับผลลัพธ์	",sadness
"55555555555555555555เศร้าเลยว่ะ55555555555555555555 สมน้ำหน้าตัวเอง	",sadness
"@BPooK92 ตอนนี้พี่ไม่ค่อยสบายอ่ะ เศร้า TT	",sadness
"ฉันยิ้มสู้ ให้กับความเศร้า	",sadness
"140922 เป็นวันที่เห็นรูปพรีวิวเซฮุนที่สนามบินหงอยๆ ดูเศร้าขนาดนี้ แล้วก็เป็นวันที่ลู่หานออกจากวง.. cr.rememberselu… https://t.co/baCspbCPLY	",sadness
"จะสอบละหึๆๆ ไม่รู้เรื่องเลยย ช่างน่าเศร้ายิ่งนัก เกรดข้าาาาา โอ้ยยยยย??????	",sadness
"เรื่องเศร้าม้ะกี้นี้ ยังไม่ทันได้รีของแจก เค้าประกาศคนได้ไปแล้ว อ้าว เห้ยย ไม่ทัน 5555	",sadness
"หมดใจก็ให้รีบบอกมา เพราะความล่าช้า ไม่ได้บรรเทาความเสียใจ?
#แคปชั่นเด็ด #คำคมในวงเหล้า #แคปชั่นโดนๆ #ประโยคแซ่บแคปให้ด้วย #แคปชั่นเศร้า	",sadness
"วันที่ผมเสียใจ พ่อพูดแค่ว่า ""มึงจะเสียใจทำไม กูเป็นพ่อมึง กูยังไม่ด่ามึงเลย จะไปแคร์อะไรกับคำพูดคนอื่น""-โจอี้ บอย http://t.co/EiOXOuf4vM	",sadness
"ไม่อยากเสียใจซ้ำซากแล้วนะ	",sadness
"#หมั่นโถวโถ่วชีวิต บัตรอีเจี๊ยบแพงสุดยังแค่7000เลย เสียใจด้วย แพ้9000หมั่นโถว https://t.co/0Kc8sAlWhQ	",sadness
"รักสามฉันเศร้าคนเดียว	",sadness
"เศร้าจัง  #ตองตั้ม https://t.co/dbtWjJJ8Ac	",sadness
"เพลงเศร้าจนก็จะร้องล่ะนิ	",sadness
"กูเศร้ากูเสียใจกูต้องมีแผนด้วยหรอ คือไรอะ	",sadness
"พ่อบอกว่าเราดูโตขึ้นกว่าตอนอยู่กับพ่อแม่ ดูเป็นผู้ใหญ่ขึ้น รู้สึกดีมั้ง แต่ก็รู้สึกเศร้าอยู่ลึกๆ เรากำลังจะเป็นผู้ใหญ่แต่เขาอายุมากขึ้น	",sadness
"พนง: มีปัญหาอะไรถึงยกเลิกคะ
ลค: ของสามี เขาตายแล้ว
พนง: เสียใจด้วยนะคะ
ลค: เสียใจทำไมคะ ตายๆ ไปดีละ
วอท ททททท 5555	",sadness
"ถ้าเขาพร้อมจะเสียกู กูก็พร้อมจะเสียใจ.?? 
#แคปชั่น #แคปชั่นเด็ด #แคปชั่นเสี่ยว #ประโยคแซบแคปให้ด้วย  #คำคมโดนๆ #คำคมในวงเหล้า #แคปชั่นเศร้า	",sadness
"แต่ไม่ได้ก็ไม่เสียใจทำเต็มที่แล้วเกรดอยู่ปลายปากกาอาจารย์แล้วฮะ	",sadness
"@payabehyun041 เศร้าเพราะมันจบหรือเพราะมันน่ากลัวอะครับ สำหรับผมนี่ให้อย่างหลังเลย	",sadness
"เหมือนทุกคนจงใจผิดสัญญาเพื่อให้เราเศร้าจนตายไปในที่สุด	",sadness
"@tamu_tami29 แม่ให้วันละสิบบาท รวยได้ไงครับ เรื่องมันเศร้า	",sadness
"ผิดไปแล้ว!! ไม่น่าทำแบบนั้นเลย เสียใจมากกับคำพูด ที่พูดไปทำให้เพื่อนคนหนึ่งเสียใจ #ขอโทษ ??	",sadness
"ถ้าไม่จริงใจตั้งแต่แรก ก็อย่าเสียใจทีหลัง	",sadness
"เสียใจอยู่ที่ได้งาน	",sadness
"@TTATCHAKORN เค้าเสียใจที่อีก 0.5 คะแนนเค้าจะได้เพิ่มอีก 1 คะแนน.... พน.พยายามใหม่เนอะอายยย สู้ววววว	",sadness
"@kyxminna เสียใจนะคะพี่จ๋า	",sadness
"เสียใจใยใย??	",sadness
"@RamidaMRS คือฉันเสียใจ ที่ฉันชอบทำผิดไปทุกที~~~	",sadness
"ปีนี้ก็มีแค่เรื่องเดียวแหละที่คิดละก้ยังเสียใจอยู่	",sadness
"เพิ่งได้ดู #พรจากฟ้า มันแบบครบทุกอารมณ์  ชอบมากตรงการตีความหมายของเพลง เศร้าสุดๆตอนที่ตัวอักษรขึ้นมา  พยายามอย่างยิ่งไม่ให้น้ำตาไหล	",sadness
"พน มข ประกาศผล เป็นอีกวันที่กูต้องเศร้าสินะ5555555555555555555555	",sadness
"โสดแล้วก็เลิกเศร้า มันเสียระบบ????
#โสดไม่มั่วแต่ทั่วถึง	",sadness
"ถ้าเขาพร้อมที่จะเสียเรา เราก็พร้อมที่จะเสียใจ ??????????????????	",sadness
"ย้อนเวลากลับไปได้จะไม่พูดกับเธอว่ามันชีวิตเราอ่ะ เสียใจ	",sadness
"พ่อซื้อผัดไทยมาให้ แม่ซื้อซูชิมา เอ้าชนกัน! ละอีนี่กลัวทั่งคู่เสียใจ จะเก็บไว้กินทีหลังก็ไม่ได้เลยกินทั่ง2อัน #นอนอืด	",sadness
"โตแล้ว ต่อให้เจ็บให้เสียใจขนาดไหน ก็ต้องโกหกคนอื่นๆว่า ชีวิตดี	",sadness
"เป็นคนบอกเพื่อนเองว่าอย่าเสียใจ เป็นคนพูดกับเพื่อนเองว่ากว่าจะโตต้องเจอใครอีกเป็นร้อย	",sadness
"?

                 ...ชีวิตมอหก เป็นชีวิตที่รวบรวมทุกความรู้สึกของชีวิต ทั้งดีใจ ตื้นตัน เสียใจ ร้องไห้ รวมไปถึงโศกเศร้าจาก #gatpat ...

?	",sadness
"@mchitxmingyu พี่เมิงพูดงี้น้องเสียใจนะ ??	",sadness
"ทำเพื่อไร อ่ะ #แท็กทราย — รู้สึกเสียใจ	",sadness
"เศร้า	",sadness
"@jinnxhwan กินแล้วครับ แต่ตอนนี้เศร้า	",sadness
"ที่รีๆกันเนี่ยอยากได้ ฟตก.กันใช่ม้ะ เสียใจนะ??	",sadness
"เสียใจ	",sadness
"@OomjaiLOS คือไรยังไม่รู้เลยยย เสียใจ	",sadness
"แต่เสียใจสุดๆละวะ	",sadness
"ชาวทวิตเตี้ยนนี่เหมือนเป็นบ้า เดี๋ยวบ่นเดี๋ยวเศร้าเดี๋ยวหาผัว เอ้ะ รึกูคนเดียว	",sadness
"@beerty เสียใจด้วยมึงง ทำไมเสียอะ ร่างกายขาดน้ำหรอ นี่อาหารเป็นพิษประจำแต่ไม่ค่อยใส่ใจเลย ??	",sadness
"ไม่เศร้าไม่อะไรหน่อยหรอ	",sadness
"ทำไมรอบตัว ดูเศร้ากันจัง มันทำใก้เราเศร้ามากกว่าเก่า จากที่เป็นคนเศร้าอยู่แล้ว	",sadness
"อะ ตองตั้ม T____T ว่าจิวาดรูปที่ลองอยู่เหมือนกัน เศร้าจัง คู่หู วิถีฟุตบอล	",sadness
"อิผัวซ้อมเมียจนแท้ง อิเมียก็มีชู้ จ้างวานฆ่าผัว แล้วมาตีหน้าเศร้าเล่าความเท็จเนียนไปอีก ที่ว่าศีลเสมอกันเลยอยู่กันได้แม่งโครตจริง #หมอนิ่ม	",sadness
"@narinrarin เศร้าจุงเรยค่ะ 5555	",sadness
"เรื่องมันเศร้า เข้าเกมดีกว่า	",sadness
"@wh0393te ยักจริงมั้ย เตง เตงเศร้าใช่มั้ย เค้าไม่อยากให้เตงเศร้านะ ถึงเค้าจะบ้าๆบอๆแต่เค้าเป็น??เตงนะ คือแบบ เตงคนเมื่อคืนน่ารักมากจริงๆ	",sadness
"@WANGXCOMP เศร้าจนหายเศร้าแล้วครับเนี่ย	",sadness
"เเรงกว่าเหล้า คือความเศร้าของกูนี่ล่ะ
#แคปชั่นเด็ด #แคปชั่นเสี่ยว	",sadness
"เป็นความรู้สึกที่ฟังเพลงเศร้าไม่อิน	",sadness
"เพิ่งรู้ว่าปฏิทินทอบ.มีขาตั้งก่ะรูปให้ด้วย โคตรดีงาม เริ่มเสียใจละที่ไม่ได้ซื้อ ??	",sadness
"ถ้าเลือกได้ฉันไม่อยากเสียใจกับเรื่องของเธออีก	",sadness
"26สค ททร้องไห้เสียใจไปซบอกเพื่อนต่างกับนช ที่ไปdinnerที่ร้านอาหารหรูทรงผมทรงเดียวกะไฟนอลโรสด้วยนี่คิดว่าปั้นเลือกนช… https://t.co/1zlsHkF1JF	",sadness
"กูว่ากูเก่งนะที่ตีมึนได้ขนาดนี้ เลิกเสียใจเล่ารวยใครจะทำไม	",sadness
"เสียใจด้วยกับเรื่องของเรา มันไม่มีทางเป็นไปได้อีกแล้ว	",sadness
"หรอ?กลัวเราเสียใจหรอ?	",sadness
"ฟังเพลงวินเทอร์อซทีไรเกิดซึมเศร้าทุกที เมี่ยงเง้ย ความผิดใคร!	",sadness
"ฮาา 55555555555555555 แดซอง เสียใจด้วยนะ 5555555555555555555555555555555555555555 https://t.co/wC4zwo3A8b	",sadness
"เสียใจ แล้วร้องไห้ ยังไม่เท่าไร  แต่เสียใจ แล้วต้องยิ้ม เพื่อให้คนอื่นเห็นว่าไม่เป็นอะไร ทรมานแทบตายจริงๆ	",sadness
"@Yui_Jsp เราเชื่อว่ามันจะมีจุดที่เรารู้สึกว่าโอเคพอแล้วที่ผ่านมาเราทำดีแล้ว แล้วเราจะไม่เสียใจกับมัน แต่จะคิดถึงมันแค่นั่นเอง	",sadness
"ยังพยายามจะหล่อเลี้ยงความเสียใจ.	",sadness
"ผู้โชคดีรายงานตัวครบทั้ง 2 คนเรียบร้อยแล้วนะคะ คนที่ไม่ได้ก็อย่าเสียใจไปน้า ขอบคุณทุกคนที่มาร่วมเล่นกิจกรรมนี้กันนะคะ ขอบคุณมากค่า &lt;3	",sadness
"ไม่คิดบ้างเลยหรอว่าพูดอะไรออกมาแล้วคนอื่นจะเสียใจแค่ไหน	",sadness
"คือเสียใจมากแต่งานก็โบ้มๆ อยู่ตรงหน้า	",sadness
"เสียใจอะ กุเสียใจ	",sadness
"เรื่องมันเศร้า เหล้ามันแพง เลยดื่มน้ำแดงแทนก่อน
#คำคมในวงเหล้า
#แฟนกูมีแต่มันไม่สนใจ	",sadness
"เพลงโศกเศร้าไปไหน จากอยู่เฉยๆอยู่ดีๆ ฟังปุ้ปอกหักเลย เศร้าเลย	",sadness
"เศร้าอะไรขนาดนี้ T_T	",sadness
"คือแบบ กูบอกแล้วอะ มึงช้า เสียใจด้วยนะ หน้าแหก	",sadness
"@damnjunhoex ไม่จีบแล้ว เรามีคนใหม่แล้ว เสียใจด้วย แบร่	",sadness
"เศร้าเลยนะ	",sadness
"@damnyoojungx เสียใจนะ น้ำตามาเลยอะ ดูดิส	",sadness
"@PinkRomz เจ๊ด่าน้องตะไม เสียใจ	",sadness
"หน้าหนาวกรุงเทพ ก็เหมือน""ผู้หญิง""
บทจะมาก็มา บทจะไปก็ไม่ล่ำลา

เสียใจโดนหน้าหนาวเท

Cr: น้องชายผม	",sadness
"แล้ววมวจะต้องเสียใจ ที่ไม่เลือกนักเรียนดีๆอย่างพวกกูเข้าเรียน เพื่อนได้กล่าวไว้555555 ขำสาสส
#วมว #mwit	",sadness
"โอ๊ยหมายิ้มเศร้าจัง	",sadness
"@ZRVEE ไม่เหมือนพ่อ พ่อนี่มือหนัก เศร้าเลย	",sadness
"ว่ากันว่าเหล้าจะหวานถ้าคนกินเศร้า	",sadness
"ฟังเพลงที่พี่ร้องใน soundcloud แล้วก็เศร้าเฉย #โบ๊ะบ๊ะแฟมิลี่	",sadness
"แค่เสียใจคะที่พูดว่าไม่เตรียมตัว ไม่เข้าใจอะไรเลย เข้าใจคะแค่สอนคนอื่นไม่ได้แต่หนูเข้าใจคะหนูเข้าใจ	",sadness
"ทุกคนย่อมเปลี่ยนไป แต่ที่เสียใจเพราะเรามัวแต่เอาไปเปรียบเทียบกับตอนแรกที่เขาเป็น	",sadness
"โอ้ยยยก้เขินปืนฝุ่นอยุ่ดีอะ แต่ฝุ่นทำร้ายจิตใจปืนเกินไป เรามิอยากเห็นปืนเสียใจ ฮื่อออออ	",sadness
"แล้วท้ายปีมีแต่งานประกาศรางวัลดีๆเนตบ้านไม่สามารถดูอะไรได้เลยจะร้องแม่ขาหนูเสียใจ	",sadness
"ฟิคที่เศร้าที่สุดไม่ใช่ฟิคดราม่า แต่คือฟิคดราม่าที่ขึ้นท้ายบทว่า last updated 2010	",sadness
"@mookbbu ไปตอนไหนก็ด้ายยยย แค่มีเวลาและเงินนนน อีเหี้ยย เศร้าแลง	",sadness
"?? สังคมวงเหล้า
เวลาเศร้าเพลงก็มา น้ำตาก็มี
??ให้เธอได้กับเขาและจงโชคดี..??	",sadness
จริงๆคนที่วันก่อนเศร้าวันต่อมาร่าเริงนี่ไม่ใช่ว่าเขาไม่เศร้านะแต่พอเห็นอีกคนแม่งมีความสุขได้อะเลยรู้สึกว่า เออไม่เศร้าก็ได้wa,sadness
"การมีรอยยิ้มไม่ได้การันตีว่ามีความสุข
น้ำตาไม่ได้บ่งบอกถึงแค่ความเศร้า...",sadness
ชีวิตของเรามีค่า ทำไมต้องเศร้าเพื่อคนอื่น ควรจะมีความสุขเพื่อตัวเองสิ,sadness
"'จำได้ได้ยังไงครับ?'
'คุณพลาดตอนสะกดจิต คุณให้จำแต่ที่มีความสุขและให้ลืมคุณ แต่ทุกขณะที่คุณอยู่ด้วย เศร้าหรือลำบาก… https://t.co/LAdNrlwYtn",sadness
@123beam ไม่เศร้า5555555555555555555555 ฉันมีความสุขดี,sadness
"เหงาก็ไปหาด
เศร้าก็ไปหาด
อกหักก็ไปหาด
มีความสุขก็ไปหาด
หาดจะเยียวยาทุกอย่างเองจริงๆ 5555 ????
#ทีมบูรพา https://t.co/tlAJCmYKQu",sadness
เพ้อไปเป็นพันเสียใจไปเป็นร้อย แต่เค้าแม่งมีความสุขกับคนอื่น,sadness
มันต้องมีความสุขดิแต่ทำไมตอนนี้มันรู้สึกเศร้าแบบบอกไม่ถูกอ้ะ,sadness
เราแค่ขอให้คุณมีความสุข ให้เขาดูแลความรักของคุณให้ดีและนานที่สุด อย่าให้คุณต้องเสียใจอีกเลย,sadness
มีความสุขจนไม่ได้คิดถึงวันที่ต้องเสียใจเลย...#คบกับบอท,sadness
ดีใจที่เห็นมึงมีความสุขแล้วมึงหล่ะดีใจไหมที่เห็นกูเสียใจ,sadness
"เราเป็นผู้ป่วยโรคซึมเศร้านะ
เวลาเราอยู่กับเพื่อน
เรามีความสุข
เราสนุเรายิ้มได้
แต่พอเราอยู่คนเดียว
เราไม่โอเค
เราเหงาจนเรานั่งร้องไห้คนเดียว",sadness
ถึงจะแอบเศร้าเรื่องพ่อแต่ก็มีความสุขนะ,sadness
"ทนเหงา
ทนเศร้า
มีความสุขให้มากๆน่ะ
ให้มันคุ้มกับที่เราอดทน อดกลั้นมาตลอด
ให้คุ่มค่ากับที่เรา
ยอมสูญเสียแม้กระทั้ง...
ตัวตนของเราไป",sadness
ตอนเศร้ามากๆแล้วหลอกให้ตัวเองมีความสุขไม่ได้จะเป็นคนปล่อยให้ตัวเองเศร้าไปเลย ดราม่ามากๆแล้วจะขนลุกตัวเอง แล้วก็จะรีบกลับมาปกติโดยรวดเร็ว,sadness
แต่การติ่งมันก็มีความสุขดีอ่ะ ไม่ได้ยึดติดอะไร ยังไงเศร้าที่กดบัตรคอนไม่ได้ ก็ไม่เท่าเศร้าที่รู้ว่าเค้าโกหกไรงี้หรอก55555,sadness
"เราเป็นผู้ป่วยโรคซึมเศร้านะ
เวลาเราอยู่กับเพื่อน
เรามีความสุข
เราสนุเรายิ้มได้
แต่พอเราอยู่คนเดียว
เราไม่โอเค
เราเหงาจนเรานั่งร้องไห้คนเดียว",sadness
"	ซิงเกิ้ลเกทเวย์ไม่น่ากลัวเท่าซิงเกิ้ลออลเวย์สหรอก",fear
"	ไม่ต้องมาถามว่าประชาชนว่ากลัวอะไร รัฐบาลคุณนั้นแหละ กลัวอะไรกัน ทำไมต้องปิดหูปิดตาประชาชน #พรบคอม",fear
"	""เกิดมาเพิ่งเคยเห็นนกพิราบพากันมายืนผิงไฟเพราะความหนาว แล้วบางตัวยืนใกล้ไฟมากแบบไม่กลัวขนไหม้กันเลย",fear
"	""ถ้าถามประชาชนว่า """"ไม่ได้ทำผิดแล้วจะกลัวอะไร"""" ขอถามกลับบ้างค่ะ """"แล้วถ้าในสิ่งที่ประชาชนพูดไม่ใช่เรื่องจริงจะกลัวทำไม"""" ? #พรบคอม""",fear
"	เราบริสุทธิ์นะ ที่กลัวคือคนที่เข้าถึงข้อมูลเราได้นี่แหละ บริสุทธิ์แค่ไหนกัน คนบริสุทธิ์ทั่วไปจะอยากเข้าถึงข้อมูลคนอื่นไปทำไม หื้มม?  #พรบคอม",fear
"	ขอถามแบบโง่ๆนะ เค้าทำไปเพื่ออะไรวะ เหมือนคนที่คอยสอดส่องทุกเรื่องเพราะกลัวโดนคนอื่นนินทาเลยอะ จะเพิ่มงานตัวเองทำไมวะ",fear
"	""อยากบอกทุกคนว่า """"อย่ากลัว"""" เพราะความกลัวของเราจะทำให้อำนาจของเขาเข้มแข็งขึ้นเรื่อยๆ เราทำอะไรได้มากกว่าที่คิดนะ… https://t.co/lCWyqatA9S""",fear
"	ต้านพรบคอมไม่ได้แค่เพราะกลัวอ่านฟิคอ่านวายไม่ได้ปะ มันคือหนึ่งในส่วนที่จะโดนจำกัด แล้วข้อเสียมันก็มีมากกว่านี้เยอะ ไม่ได้เอาข้อนี้เป็นหลัก",fear
"	เพื่อนขึ้นลิฟท์ที่ตึกสินสาดท่าพระจันทร์คนเดียว ดูที่มันเจอดิ คือนี่ไม่เจอเองยังกลัว ???????? (ตั้งแต่ตุลาแล้วนะ) http://t.co/BHF4KHclGG",fear
"	จะไปอยู่นอกโลกค่ะ โลกนี้มันน่ากลัวเกินไป",fear
"	""ตระกะ """"ไม่ทำผิดและจะกลัวอะไร"""" และ #พรบคอม ใหม่ มันก็เหมือน """"ไหนขอกุญแจบ้านหน่อย จะเข้าไปดู ไม่มีของผิดกฎหมายจะกลัวอะไร"""" #เราไม่โอเค""",fear
"	ต่อให้คุณค้าน #พรบคอม เพราะกลัวจะเล่นทวิตไม่ได้เป็นติ่งไม่ได้ หรือจะค้านเพราะมันกระทบทั้งสังคม เหตุผลทั้งสองแบบก็มีความชอบธรรมเหมือนกัน",fear
"	""อ่านละเอียดอีกที น่ากลัวมาก:",fear
"	ปัญหาหนึ่งที่ผู้ให้บริการเน็ตระดับโลกไม่มาตั้ง สนง.ในไทย แต่เลือกสิงค์โปร์ หรือ ฮ่องกงแทน เพราะมาจาก พรบ.คอมพ์ ที่กว้างขวางจนเขากลัว",fear
"	กูไม่กลัวนักเขียนที่เก่ง แต่กลัวนักเขียนที่ขยัน กูจำคำพูดนี้ของตัวเองได้ดี",fear
"	ขอบคุณมากเเต่บางทีกุก็กลัว555",fear
"	ไม่กลัวว่าจะไม่ได้อ่านนิยายวาย ติ่งไม่ได้นะ อันนั้นแม่งปัญญาอ่อนไปเลยเมื่อเทียบกันความเป็นส่วนตัวที่กูควรจะได้ ควยเถอะ #พรบคอม",fear
"	กุเหมารวมอะ เกลียดพวกผู้ใหญ่ทั้งหมด ทำเป็นมารู้หมด เก่ง อาบน้ำร้อน ความจริงก็แค่กลัวจะคุมเด็กไม่ได้ เด็กดีคือเด็กที่ฟัง ควย  #พรบคอม",fear
"	เข้าใจว่าคนที่ไม่ได้ไปลงชื่อคัดค้าน #พรบคอม เพราะกลัวโดนล่าแม่มดอะไรแบบนี้ใช่ป่ะ แต่มาคิดอีกมุมถ้าเราไม่ทำอะไรเลยคนทีแย่ก็คือเราเองนั่นแหละ",fear
"	#พรบคอม ยังดีที่มีคนชื่อคุณสุชาติคอยค้าน ชอบที่บอกว่า ปล่อยให้กรรมการคิดเอง มันคือสิ่งอันตราย จริง ไอ้ที่เขากลัวยังไม่น่ากลัวเท่าตัวพวกเขา",fear
"	แอบรักเธอยังไม่กล้า แอบรักเธอยังต้องกลัว ฉันได้แต่เจียมตัว ว่าฉันนั้นเป็นใคร #เงาอโศก",fear
"	จะยิ้มเเสดงความยินดีก็ไม่กล้า จะชมน้องก็กลัวดราม่าเลยทำหน้าโหดมาเชียว เเต่เเม่เเอบเห็นน้า ว่ามือต๋าอะ ยกนิ้วให้น้อง… https://t.co/Lm6oaHagqm",fear
"	เลื่อนประชุมเรื่อง #พรบคอม ไม่ใช่เขากลัวอะไรหรอก เลื่อนให้มันตรงหวย คนจะได้ไม่มานั่งดูแล้วโวยวาย ง่ายจะตาย",fear
"	เราไม่ได้กลัวความผิดอยู่แล้วเพราะไม่ได้ทำไรที่ไม่ดี แต่ที่หัวร้อนคือไม่ต้องการให้คนอื่นมาตัดสินแทนว่าอันนี้ดูได้ อันห้าม อันนี้ไม่ดี #พรบคอม",fear
"	ไม่ได้กลัวทำผิดหรือเหี้ยอะไรนะ เออ กูก็กลัวเวลากูแต่งฉากอัศจรรย์ละกูโดนเหมือนกัน แต่ก็ไม่ชอบให้ใครหน้าไหนมาเสือกเรื่องที่จะทำอะไรเข้าใจป่ะ",fear
"	คิดว่าตัวแสบแบบเตนล์ไม่เล่นทวิตเดิมแน่เพราะกลัวมือลั่น ต้องมีแอคหลุม แอคที่อวยเตนล์เยอะๆก็น่าสงสัยนะว่าอาจจะเป็นเตนล์ #อันนี้แซวเล่น 55555",fear
"	""more-shit station 5555 เน่าาาาเฟะ นี่แหละที่กลัว สร้างแล้วทิ้งขว้าง แบบฉบับเมืองไทย ??",fear
"	จุฬาฯมาแล้ว ชำแหละ #พรบคอม มาเหนือด้วย บอกว่ามีอีกอันที่น่ากลัวกว่าคือ ร่างประกาศกระทรงดิจิทัล ให้อำนาจจัดการเลยไม่… https://t.co/MNooj6ppCy",fear
"ขนาดกวังฮียังกลัว 555555 #BIGBANGInfiniteChallenge https://t.co/5OIyJAv9iW""",fear
"	เก็บดอกไม้ดอกนึงเก็บไว้อย่างดี แต่ก็กลัวที่จะให้.",fear
"	ยัดเอาๆเหมือนกลัวใครจะมาแย่งหนูกิน แล้วเคี้ยวตุ้ยๆเลย น่ารักกก น้องแบมชะเต้ออ~ https://t.co/HDxlCV1KvH",fear
"	อ่านนสทีไม่อ่านจนเป็นวัวเป็นควาย ก็ไปเปิดฟามเลี้ยงสัวเลี้ยงควาย แต่กลัวควายจะตายอีก แม่บอกเดี๋ยวต้องไปซื้อนาให้ อห ยอมใจ55555555",fear
"	มีแต่คนให้คำนิยามว่าหล่อลื่น นี่กลัวน้อยหน้าเมื่อวานก็เลยจัดให้ 'สวยลื่น' #กระโดดถีบความมั่นหน้าของตัวเอง",fear
"	ความรักก็เหมือนแมวตัวนึง .. ถ้าเธอเข้าใจมันมากพอ .. เธอจะไม่โกรธเวลามันเผลอทำให้เราเจ็บ .. และเธอจะไม่กลัวที่ต้องรั… https://t.co/2c6u1FcA3x",fear
"	กลัววันนั้นฉันจะกลายเป็นปัญหา .",fear
"	นี่กลัวการกดบัตรบังทันที่ไทยมากนะ กรูจะรอดไหมอะ จะนกมะ ??",fear
"	อันเนี้ยฮามาก คือคุณอลันเลียนเสียงกะสำเนียงดิเอโก โคตรรรรรรรรรเหมือนนนนนนนนนน ช็อคคคคคคคค ดิเอโกบอกน่ากลัวมาก555555… https://t.co/xXVNKmr9z3",fear
"	บังทันดังไปทั่วโลกขนาดนี้ เราโคตรดีใจแลยอ่ะแต่อีกใจก็กลัวกดบัตรไม่ทัน...",fear
"	แม่จ๋า มันน่ากลัวมากๆ https://t.co/BkkKdghwCt",fear
