"	text",EMO,,
"	""""""ต้องดูแลเขาให้ดีให้เหมือนวันแรกที่อยากได้มา"""" คำนี้มันใช่จริงๆนะไม่ว่ากับอะไรก็ตาม นี่ก็หิวแต่ก็กลัวมากกว่า?? 555555… https://t.co/N3vtqm5Azf""",,,
"	@S1992HSx แค่ชื่อก็น่ากลัวละ เท 555",,,
"	@WPengmak กลัวมากกลัวจนไม่ฟินก็ได้5555",,,
"	#KingOfHighSchool โอ้ยยยยย ขอร้องหล่ะ กูนี่สวดมนต์เลยครับ ep10 กูกลัว กูไม่ไหวแล้ววว ซูฮยอก ใครเขียนบทให้พี่เขา ??????????",,,
"	กลัวว่าทางที่เลือกนั่นไม่ใช่สำหรับเรา ...",,,
"	@AllV95_ กลัวจะไปท้องเสียนอกบ้านเนี่ยแหละครับวิปซ์ แค่ไหนบ้านก็ยังชิวๆอยู่",,,
"	""ขอบคุณนะคะที่เข้ามาเป็นของขวัญวันเกิด 2 ปีแล้ว",,,
ขอบคุณทุกๆอย่างที่เดินด้วยกันมา,,,
ขอบคุณที่เลือกคนคนนี้ โดยไม่กลัววันที่ต้องลำบาก,,,
"@BGxSEHUN""",,,
"	@bie_beee @PCYD9_ @TURKCY_92 อย่าให้มันหวงเลย แค่คุยกับใครมันกูแทรกเมนแล้ว กลัว 555",,,
"	@kitapatmiya .........../กลัวความแม่บ้านดูละครของตัวเองแล้ว...",,,
"	เอาจริงๆคือเริ่มรู้สึกกลัวผี",,,
"	@hhaex00 มะร้อนหรอก ออกจะเย็น นายกลัวร้อนหรอ",,,
"	@C92cy ซ่อนความรักไม่กล้าบอก กลัวคุณจะเปลี่ยนไป",,,
"	จะหาเพื่อนยังไงดี หนูก็จะไปปีหน้าแล้วกลัวไม่มีเพื่อนเลย… — ตอนเราหาเพื่อน เราเริ่มจากคนที่นั่งข้างๆเลย55555 แต่ตอน… https://t.co/jyAMABFPgN",,,
"	@Firn_Phoenix 555555555 สตอลกเกอป่ะคะนิ กลัว แต่มาได้ก้อมา ก่อนกูจะยุ่งจนไม่มีเวลาเจอมึง เดะช่วยเปิดเทอมไปหา",,,
"	@mylittle270296 กลัวแล้วจ๊ะเมียจ๋า 555555555555555555555 https://t.co/Ndd7ayBlRB",,,
"	@rainismpsw ฝันกลางวันนี่น่ากลัวมากอ่ะ",,,
"	ขอบใจแต่ไม่ต้อง /หันไปตอบเสียงแข็ง #หนวดเอง — ไม่เห็นต้องดุเลย .หงอยนิดนึงก่อนจะลั้นลาเหมือนเดิม ดุมากระวังคนกลัวน… https://t.co/5QVMlZJkZl",,,
"	@miewmiew1a ตั้งแต่เดือนแรกที่มาอยู่จนถึงวันนี้ก็ยังคิดแบบนี้หล่ะค่าถึงไม่กล้าขึ้นไปโวย กลัวขึ้นไปมะเจอคัย ฮือๆ",,,
"	กลายเปนคนกลัวการได้รักใครเเล้วอ้ะ กลัวเสียใจ กลัวเขาทิ้งกู กลัวหลายๆอย่าง",,,
"	@61XTHAY กลัวใจสั่น",,,
"	นิทานกริมม์แม่งโหดจริง นั่งฟังอิเจ้าหญิงนิทราละแบบ หื้มม กลัว 5555",,,
"	""กลัวความสัมพันธ์ใหม่ .. จนสุดท้ายก็ปล่อยให้จบลง ... #INKSAD",,,
,,,
"ชมทีเซอร์ MV รอยยิ้มสีจาง https://t.co/JOEu7PsoYc https://t.co/yBJtnJ3Ffo""",,,
"	@awitarr_ กูกลัวเอฟซีด้วยได้ไหม",,,
"	@whilexbaekhyun มันน่ากลัวนะ สตกอาจจะน่ารักแต่ตัวจริงพี่ไม่ชอบ",,,
"	@minksarida เจ้าของบอกให้ไปหาหมอ เค้าจะออกค่ารักษาให้ โครตเชี้ยตอนนี้กลัวเดินหนีรอบบ้าน",,,
"	อยู่ดีๆนางก็เร่งเครื่องว่ะแก๊5555 แล้วคือเสียงดังมาก นี่กลัวแม่ตกใจ นางบอกรำคาญละสิ ก็ไปนอนนะ",,,
"	@PercyJacksonxTH ขนมสีฟ้า ... ดูน่ากลัวพิลึกแฮะ",,,
"	@NSufin จะพยายามค่ะโฮฮฮ ว่าจะเก็บยูริตอนสุดท้ายไว้ดูตอนสอบเสร็จแล้วอะค่ะ กลัวจบเศร้าแล้วไม่มีอารมณ์สอบ ??",,,
"	@dizrpm กูขึ้นดอย20-22 เพื่อนกูจะเดินผ่า กุชอค กุกลัวหนอน",,,
"	@CURSEXMHK93 น่ากลัวจังเลยยย",,,
"	@IQ3_Kitty ฮะ? ป่าวสักหน่อย ก็ผมกลัวฮยองหลงทางไง ผมเลยต้องจับไว้ ใครแต๊ะอั๋งกันหละฮะ .หลบตา",,,
"	@AMLU1920AH นี่ถ้าเขาไม่ได้เป็นwhite hackerจะทำยังไงอ่าาา ขนาดแฮคเฉยๆยังน่ากลัวขนาดนี้",,,
"	@RCNWANN @nutyugioh @meawiizy @kookkaikpanisar คือนั่งกินไอติมไงคะ..แล้วหันไปมองพี่คนสวยคือกลัวนางสับสน",,,
"	@yoongiiborn 55555ไม่อยากพูดเลยกลัวจริง",,,
"	ฟิคที่บนไว้ก็ยังไม่ถึงไหนซักทีอะ ไม่มีอารมณ์แต่งเลย แต่งได้แต่นิยาย แต่จะเอามาลงก็ไม่รู้จะรอดมั้ยอีก กลัวคนลำไยนางเอก",,,
"	@SoRnYA กลัวคนมาแซว เพื่อนรู้ว่าเราติ่งน้อง แต่เพื่อนไม่รู้ว่าเราไปตามขนาดนี้",,,
"	อย่าเพิ่งกลัว เค้ายังไม่จิ้มกันว้อยยยยยย",,,
"	โคโระเซนเซย์เล่มจบก็ออกแล้วด้วยนิ ไม่กล้าซื้อกลัวร้องไห้อ่ะ ถถถ",,,
"	กลัวพอป่ะล่ะ",,,
"	กูกลัวคนอื่นรู้ความเหี้ยมึงอ่ะ.",,,
"	งั้นขอไลน์หน่อยครับ เผื่อแอคปลิวกลัวไม่ได้คุย#ผิด #บาปเปิดรับจะสมัครไหม https://t.co/22RBlFWjeN",,,
"	โอ๊ยยยยยย เพิ่งเห็นเช๊คอินหัวหน้าฝ่ายปกครอง จีจี้อ่ะแกรรร หมดกันความน่ากลัว 555555555555555555555555",,,
"	@septemberwind__ กลัวมาทำใจกูพัง",,,
"	ไลน์อัพก็อุ่นใจอ่ะนะ แต่กูกลัวการโกงตายเหลือเกิน",,,
"	@maamildd หนูว่าเพราะกลัวจีนอพยพเข้าฮ่องกงป่ะคะ แบบหนูว่าความเป็นอยู่ระหว่างจีนแผ่นดินใหญ่กับบฮ่องกงน่าจะต่างกัน",,,
"	@pwnbtcu เราลงสองตัวคือมนุษย์จิตกับมนุษอิ้ง นี่กลัวหลุดเหมือนกัน T_T",,,
"	เอาจริงๆไม่ค่อยซื้อเล่มฟิคเพราะกลัวแม่รู้ว่าลูกสาวแสนเรียบร้อยที่บ้านจริงๆเป็นยังไง",,,
"	ยอมใจ น่ากลัวววว https://t.co/aqvwxBmHdU",,,
"	@MinMindpP เชี่ยยย กลัวเต็ม เรียนไรดี55555555555555",,,
"	""ถ้าการที่มาเจอเรามันเป็นเรื่องน่ากลัว แล้วเมื่อก่อนมารักเราทำไม ",,,
"กุขออยากกอดลาสักครั้ง กุขอแค่นี้ แล้วมึงจะไม่เจอหน้ากุอีกเลย""",,,
"	@pipakchan ไม่ชอบเหมือนกัน ตอนเด็กเคยไปดูละก็ร้องไห้ กลัว55555555",,,
"	กลัวเอฟว่ะ กลัวใจมากไอเหี้ยเอ้ย",,,
"	@KJONGINX_ ผมไม่กลัวครับจะเเหกก็ช่างมัน5555",,,
"	เข้าทางคนชอบสกินชิพแบบกู แต่น้องกลัว...55555555555555555555555 https://t.co/uHbhgCQOEZ",,,
"	เปิดคุโรโบคุแล้วมีแต่คนบอกว่าชอบโบคุคุโรมากกว่าแฮะ ไม่อยากขัดใจตัวเองแต่ก็กลัวไม่มีคนอ่าน ย้อนแย้งชห",,,
"	@imgxten ไปเรื่อยต้องระวังนะคะ มันแหลมคม น่ากลัวมากๆ ระวังด้วยนะคะหนู",,,
"	อย่าเกรงกลัวที่จะต้องสูญเสียอะไรไปเลยแต่จงกลัวการสูญเสียนั้นทำให้เราเสียความเป็นตัวเองไปทั้งหมด",,,
"	""สภาพก่อนขึ้นยอดภู ถ้าลงสภาพตอนอยู่ยอดภูแล้วกลัวคนตกใจ ฮ่าาาาา",,,
"#หนาวดีขนาด #นัดกับเมย์พลาดมาก… https://t.co/fBhhf7cKx1""",,,
"	@somethingnoisy 555 อะไรคะเนี่ย แต่ถ้าถามก้คงกลัวไม่เป็นอย่างที่คิดมั้งคะ กลัวทำตัวไม่ถูก ??",,,
"	@whsx93 กลัวอะไรคะสุดหล่อ https://t.co/ogjErrvbvr",,,
"	@moonx92   มาบอกรักกันตั้งแต่เมนแรกแบบนี้ไม่กลัวหนูหวั่นไหวบ้างหรอคะ! :-(",,,
"	""หากกลัวเจ๊ง ก็อย่าทำธุรกิจ",,,
หากกลัวผิด ก็อย่าทำสิ่งใด,,,
"หากกลัวเสียใจ ก็อย่าคิดรักใครเลย""",,,
"	@nessxSG_77 อย่าไปกลัวนะ เก็บตังไปเรื่อยๆ ห้ามกลัวห้ามพักห้ามเลิกรักบังทัน!!!",,,
"	@jimmyisorange อืม เหมือนที่กลัวว่าตัวตนของเราจริงๆจะทำให้เขาไม่โอเคกะเราเหรอ?",,,
"	@nestaf9_fc ต้องหาเพื่อนละ กลัวไปคนเดียวแล้วเหงา ??????",,,
"	@SHINWON1211 แสดงว่าพี่ชินวอนต้องน่ากลัวแน่ๆ 55555555555555555555555555555",,,
"	@M9TlXX กลัวเมียหรอคู่หู",,,
"	@myiqp_ เห้อมมม กลัวโดนฉุด มันดึกแล้วพ่อหวง อิอิ",,,
"	@FEELLU_ น้องวอนกลัวแมลงสาบบ",,,
"	@fmaewxjeno ดีแล้วพี่กลัว.",,,
"	@iamsone_namoon เหมือนจนเราจับไม่ได้ว่ามีคนสวมรอย 555555 กลัวแล้วทีหลังเราไม่แซวแล้ว ไลน์คอลหาเลยละกัน 55555555",,,
"	แง กลัวไม่ติดมศวโว้ยยยยยยยย",,,
"	@fwjmx  กลัวดิสจังคุณ",,,
"	กลัวการเริ่มรักใครใหม่",,,
"	ตลกด้วย กลัวด้วย ฮืออออออออออ555555555555555555 https://t.co/0d9lQp2cUH",,,
"	คนนี้น่ากลัวสุดแล้วครับ @SuKaS_yoongi93",,,
"	@MookuCha @maamildd เขากลัวเรื่องการเข้าไปคลอดลูกที่ฮ่องกงค่ะ",,,
"	น่ากลัว https://t.co/Qx04eMZB6F",,,
"	@septemberwind__ ใช่กลัว เลยจีบก่อน",,,
"	@Min25Dy011 ทำไมอะ5555555 กลัวเขาด่าไง้",,,
"	@estrellaonice แงงง ขอให้ได้นะคะ นี่ก็กลัวเพื่อนไม่ได้ /อันนี้พรีที่ใครหรอคะ",,,
"	ไม่ได้กลัว แถมมั่นใจด้วยซ้ำ แต่ก่อนไม่เคยเป็นแบบนี้ แต่ตอนนี้ทำไมสั่นวะ โอ๊ยยย ไม่เอาแบบเน๊~~~~~~~",,,
"	@931012q @PPanThiPP กลัวเล็บ บาย",,,
"	ความเหงามันน่ากลัว",,,
"	@oOArturiaOo หย๋าาาา น่ากลัววววว????",,,
"	@May_Summer444 กลัวเฉาก๋วยแตก",,,
"	@SingtoFanclub น่ากลัวจนหลงรักลึกจนลุกไม่ขึ้นใข่ไหมค๊าามี๊",,,
"	@S1992HSx กลัวอะถูกแล้ว",,,
"	กลัวความห่างไกล - โดม feat. แก้ม วิชญาณี https://t.co/4m6mwp8bed via @YouTube",,,
"	@fmaewxjunhoe แน่นอน ไม่เคยกลัวเว้ย",,,
"	โอ้ยต๋ายแล้ว นอนก่อนดีกว่า ถ้ารู้คะแนนกลัวว่าจะนอนไม่หลับ",,,
"	เงียบเลย สงสัยกลัว",,,
"	@baibelieve กลัวอยู่ บอกไปว่าทำมาแพงนะแมมมม่",,,
"	""กลัวความห่าง",,,
"กลัวการไม่เหมือนเดิม""",,,
"	@Jelly7_EXO นั่นสิคะ กลัวใจอฟช.เหมือนกันค่ะเนี่ย ปูมาขนาดนี้พลิกเราคว่ำนี่ทำใจไม่ได้นะคะ Orz",,,
"	ปักหมุดไว้?? แชทกูก็มีอยู่แค่นี้แหละ ไม่ต้องกลัวว่าจะเบื่อมึงง่ายๆ?? https://t.co/O6HK92wrCP",,,
"	ไม่สบายอีกแล้ว หลอนชห.กลัวเป็นแบบตอนนั้นอีกปอดจ๋าอย่าออ่อนแอนะ ;___;",,,
"	แบบ Business Plan ก็อันใหญ่ไป ของ Zujipuli มีซองเลยดูบวมๆ แถมไม่มีเส้นแบ่ง ไม่ชอบ รูปในหลวงร.9 นี่ก็ไม่กล้าเขียน กลัวเลอะพระพักตร์",,,
"	คบกับใครก็กลัวจะแพ้คนเก่าเขา ??",,,
"	@Bluepiglett เจอมนุษย์คนนึงขับรถตามง่ะปัน น่ากลัวง่าว??",,,
"	@know_knew @NochPH อยากเหมือนกันนะครับว่าจริงหรือไม กลัวคนบิดเบือน",,,
"	เก็บความภูมิใจตอนนี้ไว้ กลัวลงสีละเน่าสุด https://t.co/rfo5xDTTnF",,,
"	ไม่อยากเปนตัวร้ายให้เธอกลัว แต่อยากเปนคนชัวๆให้เทธอรัก !!! ง่อววว &gt;&lt; #แคปชั่นอ่อย",,,
"	@Chimark99_ เอะอะซ้อมๆเอาไรมากลัวครับ",,,
"	""บางทีทั้งที่ไม่ผิดกูก็ยอมง้อ",,,
เพราะกลัว ถ้าทะเลาะกันนานกว่านี้,,,
"จะกลับไปเป็นเหมือนเดิมไม่ได้ https://t.co/dG8j8xbXTA""",,,
"	คนเราผ่านเรื่องราวแย่ๆมาไม่เหมือนกัน จนถึงตอนนี้ก็ยังกลัวยังไม่มั่นใจตลอดเวลา ใครไม่มาเจอกับตัวจะไม่มีวันเข้าใจเลย??… https://t.co/QtpKEGfK9f",,,
"	@yedzeedmun ถ้าไม่ได้ทำอะไรผิดกฏหมาย ก็ไม่ต้องกลัวอะไรหรอก แต่นี้มีเด็กมาเกี่ยวข้องด้วย สื่อถึงออกมาบอกว่าการกระทำแบบนี้มันผิด",,,
"	วันที่วินเนอร์คัมแบคโดยไม่มีนัมแทฮยอน นี่จะทนไหวมั้ยอะ.. กลัวใจตัวเอง",,,
"	@wantanakul ไม่เอานะฮะ เค้ากลัวเลือด",,,
"	มีความกลัวเมียอ่ะ5555555555 #พ่อบ้านแจบอม https://t.co/xCM7xt7s3D",,,
"	กูถึงกลับไม่กล้าหาเรื่องเลย ชื่อเเก๊งน่ากลัวมาก",,,
"	@418xJJESSI กลัวโฮสต์ไม่ให้น่ะสิครับ ยังต้องทำงานใช้หนี้บอสอีกเยอะเลยนี่สิครับ #เช็กอินชานบาร์",,,
"	ดีใจค่ะ จะได้เรียนออกไปทำงานซักที ไม่รู้ว่าสังคมทำงานจะตอแหลเท่าสังคมมหาลัยรึเปล่า นกกลัวจังเลยค่ะพี่ตา",,,
"	มิดเทอมนี้กลัว คณิต ฟิสิกส์ เคมี เศรษฐศาสตร์ อีเหี้ยกูจะผ่านมันไปได้มั้ย",,,
"	@NXT19_ หนูกลัวแล้ว ยังไงขอความรักจากพี่นัตตี้ไปเป็นความกล้าหน่อยค่ะ??????",,,
"	""กลัวล่ะจ้ะ กราบล่ะ?? #MyBromanceTheSeries  ",,,
"#MyBromanceพี่ชายเดอะซีรีส์ https://t.co/dz2GJPUBhe""",,,
"	@petepcy ปีหน้าก็จะยังเห็นพี่อยู่หนูไม่ต้องกลัวนะน้องรักพี่จะป่วนหนูเอง!",,,
"	""รายการผี",,,
A : ดูได้สบายมาก หลับฝันดีเลย,,,
B : ดูไปปิดตาไปแอบสะดุ้งเป็นพักๆ,,,
O : กลัวชิบหายแต่ก็ดู,,,
"AB : เก็บทุกรายละเอียดมาแกล้งคนอื่นต่อ""",,,
"	กลัวเพื่อนมาก คือนี่ตอบไม่ได้เลย ... ????????",,,
"	ไม่ต้องกลัวกูเสียใจหรอก",,,
"	กลัวโดนใส่สูทเรียนวันศุกร์ ...",,,
"	@sayxhyungwon กลัวร้องไห้ไม่ทัน",,,
"	วันๆนึงโคงะมากี่รอบก็ไม่รู้?????? มาถี่จนกลัวว่าวันหลังๆจะไม่ยอมมา55555",,,
"	@jessethenbhd_ กลัวว งื้อออ",,,
"	คนสมัยนี้มันน่ากลัวๆนะคะแม่ @fyuxarin https://t.co/5dKSOEsUNA",,,
"	รู้สึกกลัวเหมือนวันนั้นเลย??",,,
"	สอบวันละ 6 วิชานี่กลัวกูอ่านนสทันหรอ",,,
"	กลัวการถูกลืม กลัวการไม่ได้เจอกันอีก",,,
"	@JYX94 อ่อ เห็นลบตามทัก นึกว่ากลัวคนมาเห็น ขอโทษทีครับ",,,
"	@bktiipq เราก็กลัว งี้ก็อยู่ด้วยกันได้5555",,,
"	@chuuya_botBTA .......น่ากลัวแฮะ ถึงจะใส่หมวกแบบนากาฮาระซังแต่ก็ไม่น่าจะดื่มหนักขนาดนั้นนี่น่า /ครุ่นคิดแล้วลอบมองต่อ",,,
"	เหยยยยย อยู่เชียงใหม่ไปลำปาง อยู่ลำปางดันมาเชียงใหม่ อ่ะะะะ จะไม่ตามก็กลัวนางไม่มาเหนืออีก ???? ปีละครั้งว่ามากละ ปี… https://t.co/RDp9pJ6pC6",,,
"	กูกลัวมึงแล้วน้องอาย อย่าทำไรกูนะพน????",,,
"	ตลก?? วันนี้ดูคอนเจอริ่งกัน ไอ่สัสกูควรกลัวไม่ใช่มึง???? https://t.co/sTG1dD1DuR",,,
"	ไม่อยากถามเลย กลัวมีงานเพิ่ม แต่ก็ต้องถาม กลัวติด U แบบไม่รู้ตัว อิเหี้ยยยย T ^ T พีคมาก ชีวิต",,,
"	เหมือนเจ็บไปสามคน พี่บีควรชัดเจนมากกว่านี้ค่ะ แล้วปาร์คนี่ถ้ายังรักก็หยุดเถอะลูก กลัวสุดท้ายแล้วหนูจะเจ็บมากกว่านี้ #เมดพี่บี",,,
"	@Falaferinlyy @ployhph @MissOliviaUSA เธอจดละเอียดมาก กลัวแล้วววว",,,
"	@SingtoFanclub @SingtoFanclub น่ากลัวจนหลงรักลึกจนลุกไม่ขึ้นใช่ไหมค๊าามี๊",,,
"	พี่บาสกลัวเด็กไม่ตั้งใจเรียนอ่ะมึง5555555555555555555555555555 #เมื่อฉันเรียนกวดวิชา https://t.co/iUdkCnUpNE",,,
"	กลัวจะเป็นแบบนั้น?? https://t.co/qAIud4H8ON",,,
"	กลัวเวลาเบรกแล้วจะทิ่มแรง จะสตั๊นท์ไปอีก 555555",,,
"	""ส่วนตัวเรายังไม่ดูนะ 55555",,,
กลัวได้น้อยแล้วเครียดอ่ะ มันเครียดจิงๆ,,,
ไว้สอบ 9 วิชาเสร็จค่อยมาดู,,,
"ไม่รู้จะทนรอไหวป่าว แหะๆๆ""",,,
"	@Praephan2 กลัวแล้วๆ",,,
"	@tonnum_kub @nnnnaeST นั่นสิครู กลัวความสวย",,,
"	@Thomas_90x อย่ากลัวฉันน่าเด็กน้อย ฉันไม่ทำอะไรนายหรอก *ยิ้มจนตาหยีแล้วอ้าแขนรอให้เด็กน้อยมากอด*",,,
"	@Jam_JT ถถถถถถถ แสดงว่าสไตล์การพูดของเรากะกิ้ฟเหมือนกันสินะ :0 น่ากลัววว จะไม่สวมรอยละจ้าา ????",,,
"	@minn_millie 55555 แลกเปลี่บนทัศนคติไงคะ ^^ คนเรากลัวความไม่แน่นอนเสมอค่ะ การลงทุนมักมีค.เสี่ยง ฮิ~ รู้ว่าเสี่ยงแต่คงต้องขอลอง~?? หนูก็กลัวนะ",,,
"	วอนรัฐบาลถ้ามี พรบคอม ช่วยเอามันออกไปจากธามไลน์กุที กุกลัว5555 เล่นอะไรก้เจอมัน ไม่ไหวเเล้ว #พรบคอม #ฟลุ๊คกะล่อน  https://t.co/gEVuKNwXYx",,,
"	รู้สึกกลัวแฮ็คเกอร์ ดูค่อนข้างบ้าระห่ำ",,,
"	สิ่งที่น่ากลัวกว่า พรบ.คอม ก็ พรบ.ความมั่นคงปลอดภัยไซเบอร์  นี้แหละ https://t.co/zwpWvt0Xk4",,,
"	@Nayuta100th คะ..ใครกลัวกันคะ ไม่มีทางซะหรอก =A=!! *เบนหน้าหลบมองท้องฟ้าแทน...มือสั่นเล็กๆ*",,,
"	วันก่อนคุยกะคนดัทช์ นางบอกว่าบ้านนางเวลาหนาวนี่ลบ 20 มีถึง มีปีนึงถนนเป็นน้ำแข็ง นางเลยไอซ์สเก็ตไปโรงเรียน นี่ฟังละไม่อยากไปเลย กลัวหนาว",,,
"	@rbwithmoon นั่งไปนานมั้ยครับ? เมื่อวานผมก็นั่งรถไฟมาบ้านโอ้โห หนาวมาก?? ลมแรงมาก หลับด้วยละมีคุณป้าหวังดีปลุกกลัวผมเลยแต่จริงๆผมลงสุดสาย",,,
"	@KarlieKloss_bot พระหรอ ฉันไม่กลัว เพราะฉันไม่ใช่ ผี แต่ถ้าเป็น.. งูละจ๊ะแม่สาว",,,
"	@cyamin_ กลัวเนียนละเสือกเค้าไม่ให้เข้า %555555555 อย่างตอนนัมมันเข้าประตูเราเข้าอะ",,,
"	""""""แล้วก็ไม่กล้ารู้สึกแบบนั้นกับใครอีกเลย กลัวเป็นบ้า""""""",,,
"	ไม่เคยรู้สึกกลัวจะเสียใครไปมากขนาดนี้",,,
"	อยากถามว่า เป็นแฟนกันไหม แต่กลัวเขาตอบว่าไม่นี่สิ",,,
"	""ยกิ: เธอจะยืนตรงนั้นอีกนานไหม",,,
แท: ขะ.. ข้ากลัว,,,
ยกิ: ไม่ต้องกลัว ฉันใจดีนะ,,,
แท: จริงรึ,,,
ยกิ: จริงสิ,,,
"แท: เจ้าจะไม่ทำร้า… https://t.co/NTqlCkBw33""",,,
"	@AllYOOJIN96_  ช่ายยยยยย แค่หน้าก็น่ากลัวละ #ผิดๆ 55555555",,,
"	ห้องน้ำทุกที่ควรเป็นห้องเก็บเสียง สงสารคนปวดตดหน่อย จะให้ปล่อยออกมาเสียงดังก็กลัวห้องข้างๆตกใจ นี้ไม่ใช่ระเบิดค่ะ อย่าแพนิค หนูแค่ตด",,,
"	ฟินมากกับรูปนี้เซฟซ้ำมาเป็นสิบ กลัวเซฟอย่างอื่นมาเยอะละหาไม่เจอ5555555555 https://t.co/4mCPMKIsTy",,,
"	การรออะไรแบบคาดหวังมากๆมันน่ากลัวนะ??",,,
"	@BBMFXQ97 กลัวไม่รู้ว่ารัก",,,
"	เริ่มกลัวตัวเองแล้วอะ 555555555555555",,,
"	@Jutamas53437934   ฮือ กลัวแหล่ว",,,
"	ยิ่งใกล้ยิ่งตื่นเต้น กลัวโรงแรมจะไม่เก็บตั๋วให้ กลัวไปถึงดึก กลัวซื้อกู้ดไม่ทัน",,,
"	@Lion_Mathilda งั้นหนอนของ larva น่ากลัวน้อยลงหน่อยเป็นไงlolololol https://t.co/PSfOb86Nsw",,,
"	ฮือ ทำไมเพื่อนๆน่ากลัวกับกูอะ แค่โพสแบบนี้เองฮือ",,,
"	@IMnayeon_bth กลัวป้าลำบากครับ",,,
"	ถ้าจะต้องไปญี่ปุ่น และก็กลัวการขึ้นเครื่องบิน จะเริ่มจากไปนั่งเรือที่วัดศรีบุญเรือง แล้วค่อยคิดต่อ",,,
"	ฮื้อกลัวผีอ่ะ ;-;",,,
"	@Chinjin_ 5555555555555555 ผมกลัวนกครับพี่",,,
"	@lnwzamarklex พี่ก็กลัวตัวเองเป็นนะเจ้าปก อย่าทำให้พี่ลำบากใจเลย..",,,
"	@toeyzik  อย่าคิดแบบนั้นเลยฮือ กลัวแหล่ว",,,
"	อยากบอกแฟนใหม่มึงนะ ว่าระหว่างที่คบกัน แฟนเธอไปมีอะไรกับคนอื่นเยอะแยะเลย แต่กลัวว่าฝ่ายเขาก็เป็นเหมือนกัน แบบศีลเสมอกันเลยอยู่ด้วยกันได้",,,
"	@BTS_minssuga กลัวอ้วน เลยกินอะไรที่มันเฮลตี้อ่ะค่ะ",,,
"	ค่าสมัคร.. 300 ????????? กลัวสมัครโชว์โง่จุง..?? ไม่ได้ด้วยปัญญาก็ดวงเถอะ กูอยากไปหาเพื่อน",,,
"	เรื่องนี้เขียนเองแล้วก็ชอบมากนะ แต่ไม่เอามาลงเพราะกลัวคนจะลำไยในความโลเลของนางเอก แต่ถ้าให้มองตามความเป็นจริงอะ นางเอกมันก็ผู้หญิงคนนึงปะวะ",,,
"	จริงๆ เริ่มกลัว https://t.co/5RiI190yFf",,,
"	@online_xiuhan น่าเป็นตุ๊ดป่ะ เนี่ยของนางคือแอบติ่งน่ะแต่กลัวนางเป็นตุ๊ด?????? https://t.co/cevguXybQt",,,
"	โอ๊ยยยยยยยยย กูกลัววววว5555 #สัตว์โลกน่ารัก #สัตว์โลกปัญญาอ่อน https://t.co/xoAYy0KpGN",,,
"	ผมกลัวความรักครับ",,,
"	Mv อันนี้จะเป็นแบบไหนนะ ดูจากทีเซอร์แล้วเศร้าๆ กลัวร้องไห้ง่ะ SFY ก็เศร้าแล้วนะ",,,
"	น่ากลัวฉิบหาย https://t.co/EPZAIIsnQi",,,
"	อยากทักไปใจจะขาดแต่กลัวเขาอยู่กับอีกคน ก็คิดถึงวนไปดิ&gt;&lt;",,,
"	@bktiipq กลัวขว้างแล้วไปทั้งเครื่องอะครับ ตอนนี้ยังไม่มีปัญญาซื้อ55555",,,
"	@yeolchanchanyc ไอ้นี่มันโหดดด.กลัว",,,
"	เวลาเปลื่ยน โลกเปลื่ยน คนก็เปลื่ยนด้วยจริงไหม?น่ากลัว ??",,,
"	อยู่คนเดียวจนชิน จนกลัวความรักไปแล้วว่ะ",,,
"	@pupae26 กลัวแล้วววว555555",,,
"	ขอวิธีหายกลัวผีหน่อย 55555",,,
"	@alichhhha ความรู้แน่นจะต๊ายยย กลัวไรเอ้า",,,
"	@know_knew @Callme_kang ก็ต้องว่ากันไปค่ะ แต่เราอ่านแล้วก็นั่นล่ะ กลัวผลกระทบมากจริงๆ",,,
"	ฉันกลัวเหงาแห่งความหวั่นไหว",,,
"	กลัวทุกอย่างไม่เหมือนเดิม",,,
"	@petepcy พี่ว่าจะย้ายแอ็คแล้ว กลัวโดนด่า5555",,,
"	อยากเทนะแต่กูก็กลัวไงแบบสามัญก็ไม่ดีกูก็ไม่ติด พอไม่ติดกูก็แอดเเล้วเกรดเหี้ยคะแนนก็ลง",,,
"	@1m0re9irl เป็นผญ.ที่น่ากลัวจริงๆ ;_;",,,
"	เราก็กลัวเหมือนที่แบมกลัวว่าสุดท้ายแล้วมันอาจจะไม่ได้เจ็บแค่สองคนนั้นปาร์คอาจจะเจ็บด้วยจะทำอะไรก็คีสสสสดีๆนะปาร์ค #เมดพี่บี",,,
"	@SJX1994 แต่ว่าจินกลัวมันอ่าคุงแม่ มันจะฆ่าหนูม้ายย",,,
"	#' คนใหม่เค้ารู้มั้ยว่าเทอชอบอะไร เค้ารู้มั้ยว่าเทอกลัวอะไร . https://t.co/BU4EDmUM9E",,,
"	""เห็นเสือหมอบอย่าคิดว่าเสือกลัว ",,,
,,,
"เพราะจริงๆแล้วมันคือจักรยาน""",,,
"	@buuboo92x สู้ๆนะครับพี่บู ถึงน้ำจะเย็นแต่เราต้องไม่กลัวนะครับ ไปครับ!ไปสู้!",,,
"	หนึ่งปัญหาของความกลัว คือเราถูกทำให้กลัวและเราก็กลัวโดยไม่เคยตั้งคำถาม",,,
"	กลัวได้โสดข้ามปี",,,
"	อยากเล่นเหมือนกันเหว่ย กลัวนก5555555  #พบรักกับพี่มูน https://t.co/FzDCk1yP7q",,,
